title,description,link,source,author,published,scraped_at,guid
Jewish Maryland official indicted in conspiracy case involving secret sex video,State Sen. Dalya Attar is accused of conspiring with her brother and a police officer to threaten to release a video of a former consultant sleeping with a married man The post Jewish Maryland official indicted in conspiracy case involving secret sex video appeared first on The Times of Israel .,https://www.timesofisrael.com/jewish-maryland-official-indicted-in-conspiracy-case-involving-secret-sex-video/,Times of Israel,,2025-10-31T03:15:05,2025-10-31 03:28:17.674657,https://www.timesofisrael.com/?p=3677945
"Israel says it identified bodies of Amiram Cooper, Sahar Baruch","""Hamas is required to fulfill its part of the agreement and make the necessary efforts to return all the hostages to their families and to a dignified burial,"" the IDF said. The post Israel says it identified bodies of Amiram Cooper, Sahar Baruch appeared first on JNS.org .",https://www.jns.org/israel-says-it-identified-bodies-of-amiram-cooper-sahar-baruch/,JNS,,2025-10-31T02:31:56,2025-10-31 02:39:29.118750,https://www.jns.org/?p=600707
Head of US right-wing think tank defends Tucker Carlson after talk show with antisemite,"Heritage Foundation's Kevin Roberts disavows antisemitism, calls out 'globalist class' and 'their mouthpieces in Washington'; Carlson recently hosted Holocaust denier Nick Fuentes The post Head of US right-wing think tank defends Tucker Carlson after talk show with antisemite appeared first on The Times of Israel .",https://www.timesofisrael.com/head-of-us-right-wing-think-tank-defends-tucker-carlson-after-talk-show-with-antisemite/,Times of Israel,,2025-10-31T02:18:14,2025-10-31 02:39:23.975879,https://www.timesofisrael.com/?p=3677925
Energy minister says US counterpart nixes visit to Israel in spat over gas deal,"Minister Eli Cohen says move comes after he wouldn't OK export deal with Egypt * US government shutdown said to threaten aid to 74,000 Jewish homes in NY * UN: Repression in Iran worsened after war with Israel The post Energy minister says US counterpart nixes visit to Israel in spat over gas deal appeared first on The Times of Israel .",https://www.timesofisrael.com/liveblog-october-31-2025/,Times of Israel,,2025-10-31T01:10:33,2025-10-31 01:37:02.501557,https://www.timesofisrael.com/?p=3677933&preview=true&preview_id=3677933
NYC’s Eric Adams condemns anti-Israel art exhibit: ‘Activism is not an excuse for antisemitism’,"Adams also used his address to rail against those who “refuse to condemn” the phrase “globalize the intifada,” an apparent reference to Zohran Mamdani. -- The post NYC&#8217;s Eric Adams condemns anti-Israel art exhibit: ‘Activism is not an excuse for antisemitism’ appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/30/united-states/nycs-eric-adams-condemns-anti-israel-art-exhibit-activism-is-not-an-excuse-for-antisemitism,JTA,Grace Gilson,2025-10-31T00:59:02,2025-10-31 01:36:57.596074,https://www.jta.org/?p=1891607
'I named my dog Pride of Israel. She won a world championship',"This week at Ben-Gurion Airport: a woman whose dogs have retired after a stellar run on the show circuit, and a couple who refused to let air raid sirens spoil their wedding celebration",https://www.haaretz.com/israel-news/holylandings/2025-10-31/ty-article-magazine/.highlight/i-named-my-dog-pride-of-israel-she-won-a-world-championship/0000019a-3736-d856-a9ff-7fbff87f0000,Haaretz,Mae Palty,2025-10-30T23:10:15,2025-10-31 00:35:49.854461,https://www.haaretz.com/israel-news/holylandings/2025-10-31/ty-article-magazine/.highlight/i-named-my-dog-pride-of-israel-she-won-a-world-championship/0000019a-3736-d856-a9ff-7fbff87f0000
Philip Roth’s latest biographer wants Jews to read him again — without the guilt,"In 'Philip Roth: Stung by Life,' Stanford professor Steven Zipperstein argues for the brilliance and relevance of a writer who 'probed nearly every aspect of contemporary Jewish life' The post Philip Roth’s latest biographer wants Jews to read him again — without the guilt appeared first on The Times of Israel .",https://www.timesofisrael.com/philip-roths-latest-biographer-wants-jews-to-read-him-again-without-the-guilt/,Times of Israel,,2025-10-30T23:21:22,2025-10-31 00:35:37.817369,https://www.timesofisrael.com/?p=3674803
NYC mayor warns antisemitism spreading ‘like a cancer’ across city,"As mayoral election campaign nears end, Eric Adams says 'we must bring down the temperature,' takes shot at anti-Israel Mamdani, in speech focused on anti-Jewish discrimination The post NYC mayor warns antisemitism spreading &#8216;like a cancer&#8217; across city appeared first on The Times of Israel .",https://www.timesofisrael.com/nyc-mayor-warns-antisemitism-spreading-like-a-cancer-across-city/,Times of Israel,,2025-10-30T23:22:41,2025-10-31 00:35:37.817321,https://www.timesofisrael.com/?p=3677759
"After October 7, some seek healing from kabbalah-informed psychedelic retreats","Founded by Rabbi Zac Kamenetz, Shefa Jewish Psychedelic Support turned from an education-only organization to an experiential one after seeing need following the Hamas-led massacre The post After October 7, some seek healing from kabbalah-informed psychedelic retreats appeared first on The Times of Israel .",https://www.timesofisrael.com/after-october-7-jews-seek-healing-from-kabbalah-informed-psychedelic-retreats/,Times of Israel,,2025-10-30T23:44:48,2025-10-31 00:35:37.817277,https://www.timesofisrael.com/?p=3677868
"Remains of deceased hostages Amiram Cooper 84, and Sahar Baruch, 25, returned to Israel","Cooper, an economist and poet, was a founder of Kibbutz Nir Oz; Baruch was an engineering student; both were kidnapped from their border kibbutzim in October 7 onslaught, killed in Gaza The post Remains of deceased hostages Amiram Cooper 84, and Sahar Baruch, 25, returned to Israel appeared first on The Times of Israel .",https://www.timesofisrael.com/remains-of-deceased-hostages-amiram-cooper-84-and-sahar-baruch-25-returned-to-israel/,Times of Israel,,2025-10-30T23:53:07,2025-10-31 00:35:37.817226,https://www.timesofisrael.com/?p=3677843
"Accused of genocide, internationally shunned: What can Israel learn from the Serbian case?","Twenty-five years ago, in the aftermath of a bloody war, Serbia faced a world that condemned it for war crimes. In conversations with Haaretz, Serbian experts reflect on what it takes for a society to truly move forward – and caution against a battle of narratives in which all sides stand to lose",https://www.haaretz.com/israel-news/2025-10-31/ty-article-magazine/.highlight/accused-of-genocide-internationally-shunned-what-can-israel-learn-from-the-serbian-case/0000019a-3696-da7a-abdb-bf9657c10000,Haaretz,Yishai Halper,2025-10-30T22:18:39,2025-10-30 23:09:13.368949,https://www.haaretz.com/israel-news/2025-10-31/ty-article-magazine/.highlight/accused-of-genocide-internationally-shunned-what-can-israel-learn-from-the-serbian-case/0000019a-3696-da7a-abdb-bf9657c10000
Israel cannot allow terrorists to set its moral standards,,https://www.haaretz.com/opinion/2025-10-31/ty-article-opinion/.premium/israel-cannot-allow-terrorists-to-set-its-moral-standards/0000019a-36ec-ddf1-a1db-fefd5f660000,Haaretz,Carolina Landsmann,2025-10-30T22:20:17,2025-10-30 23:09:13.368905,https://www.haaretz.com/opinion/2025-10-31/ty-article-opinion/.premium/israel-cannot-allow-terrorists-to-set-its-moral-standards/0000019a-36ec-ddf1-a1db-fefd5f660000
Lishay Miran-Lavi recounts the father-daughter reunion after husband's two-year captivity,"Two weeks after Omri Miran returned from captivity, his wife Lishay tells Haaretz about the challenges they both face – emphasizing that the struggle and recovery are far from over: 'I haven't processed what I experienced as a woman and as a mother on Oct 7'",https://www.haaretz.com/israel-news/2025-10-31/ty-article/.premium/lishay-miran-lavi-recounts-the-father-daughter-reunion-after-husbands-two-year-captivity/0000019a-36c7-d36c-a3bf-b6d7fc090000,Haaretz,Bar Peleg,2025-10-30T22:26:45,2025-10-30 23:09:13.368866,https://www.haaretz.com/israel-news/2025-10-31/ty-article/.premium/lishay-miran-lavi-recounts-the-father-daughter-reunion-after-husbands-two-year-captivity/0000019a-36c7-d36c-a3bf-b6d7fc090000
We Went – A poem for Parsha Lech Lecha,I spent two hours watching the news on October 12th The post We Went &#8211; A poem for Parsha Lech Lecha appeared first on Jewish Journal .,https://jewishjournal.com/judaism/384564/we-went-a-poem-for-parsha-lech-lecha/,Jewish Journal,Rick Lupert,2025-10-30T23:00:51,2025-10-30 23:09:03.266373,https://jewishjournal.com/?p=384564
Heritage Foundation president stands by Tucker Carlson after host platforms antisemitism,"Kevin Roberts also said Nick Fuentes, whom Carlson hosted, should not be canceled. -- The post Heritage Foundation president stands by Tucker Carlson after host platforms antisemitism appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/30/united-states/heritage-foundation-president-stands-by-tucker-carlson-after-host-platforms-antisemitism,JTA,Andrew Lapin,2025-10-30T22:22:20,2025-10-30 23:08:56.372249,https://www.jta.org/?p=1891615
Haaretz Cartoon,,https://www.haaretz.com/opinion/daily-cartoon/2025-10-30/ty-article-opinion/haaretz-cartoon/0000019a-36f5-da7a-abdb-bff71ae80000,Haaretz,Eran Wolkowski,2025-10-30T21:13:19,2025-10-30 22:09:03.616787,https://www.haaretz.com/opinion/daily-cartoon/2025-10-30/ty-article-opinion/haaretz-cartoon/0000019a-36f5-da7a-abdb-bff71ae80000
"As Israel's Gaza genocide moves on to the next phase, what does 'normal life' look like?",,https://www.haaretz.com/opinion/2025-10-30/ty-article-opinion/.premium/as-israels-gaza-genocide-moves-on-to-the-next-phase-what-does-normal-life-look-like/0000019a-3614-d856-a9ff-7ebf5da60000,Haaretz,Hanin Majadli,2025-10-30T21:23:18,2025-10-30 22:09:03.616762,https://www.haaretz.com/opinion/2025-10-30/ty-article-opinion/.premium/as-israels-gaza-genocide-moves-on-to-the-next-phase-what-does-normal-life-look-like/0000019a-3614-d856-a9ff-7ebf5da60000
How Netanyahu and Israel's defense minister aided and abetted Haredi draft dodgers,,https://www.haaretz.com/opinion/editorial/2025-10-30/ty-article-opinion/how-netanyahu-and-israels-defense-minister-aided-and-abetted-haredi-draft-dodgers/0000019a-36ec-ddf1-a1db-fefd5c9a0000,Haaretz,Haaretz Editorial,2025-10-30T21:52:10,2025-10-30 22:09:03.616729,https://www.haaretz.com/opinion/editorial/2025-10-30/ty-article-opinion/how-netanyahu-and-israels-defense-minister-aided-and-abetted-haredi-draft-dodgers/0000019a-36ec-ddf1-a1db-fefd5c9a0000
‘Blood and Soil’: Harvard Conservative Group Publishes Hitleresque Essay Amid Rise in Right-Wing Antisemitism,A conservative student magazine at Harvard University has been suspended by its board of directors following publication of an article...,https://www.algemeiner.com/2025/10/30/blood-soil-harvard-conservative-group-publishes-hitleresque-essay-rise-right-wing-antisemitism/,Algemeiner,Dion J. Pierre,2025-10-30T21:35:23,2025-10-30 22:08:58.534639,https://www.algemeiner.com/?p=756519
Islamic Group CAIR Protests Expected Sale of TikTok to ‘Anti-Palestinian Billionaires’,"The Council on American-Islamic Relations (CAIR), a prominent Muslim advocacy group linked to extremist organizations, has sent a letter to...",https://www.algemeiner.com/2025/10/30/islamic-group-cair-protests-expected-sale-tiktok-anti-palestinian-billionaires/,Algemeiner,Corey Walker,2025-10-30T21:55:34,2025-10-30 22:08:58.534597,https://www.algemeiner.com/?p=756527
Talking Again,"In an open society, all religions are in conversation with each other, whether or not we like it. The post Talking Again appeared first on Jewish Journal .",https://jewishjournal.com/judaism/384657/talking-again/,Jewish Journal,Chaim Steinmetz,2025-10-30T21:19:16,2025-10-30 22:08:53.660350,https://jewishjournal.com/?p=384657
Mamdani is Only the Tip of the DSA Iceberg,"Yes, Mandami is bad for the Jews, but his fast-rising socialist party is even worse for America and the Democrats. The post Mamdani is Only the Tip of the DSA Iceberg appeared first on Jewish Journal .",https://jewishjournal.com/commentary/columnist/editors-note/384660/mandami-is-only-the-tip-of-the-dsa-iceberg/,Jewish Journal,David Suissa,2025-10-30T21:29:13,2025-10-30 22:08:53.660320,https://jewishjournal.com/?p=384660
Why Think When You Can Hate?,"Why think when you can hate? Ideology or conspiracy theories instead of critical thinking, personal opinion over professional expertise, politics over facts and truth. The post Why Think When You Can Hate? appeared first on Jewish Journal .",https://jewishjournal.com/commentary/opinion/384666/why-think-when-you-can-hate/,Jewish Journal,Paul Socken,2025-10-30T21:45:26,2025-10-30 22:08:53.660281,https://jewishjournal.com/?p=384666
Israel deporting two US Jews who entered closed IDF zone to aid Palestinian farmers,"'Deporting an 18-year old who chose to spend part of her gap year in Israel, contribute to society in a non-violent way is outrageous and sad to me' says mother of activist The post Israel deporting two US Jews who entered closed IDF zone to aid Palestinian farmers appeared first on The Times of Israel .",https://www.timesofisrael.com/israel-deporting-two-us-jews-who-entered-closed-idf-zone-to-aid-palestinian-farmers/,Times of Israel,,2025-10-30T21:28:43,2025-10-30 22:08:51.470349,https://www.timesofisrael.com/?p=3677830
Ultra-Orthodox fight against IDF service,"On October 30, 2025, some 200,000 Haredi men flood Jerusalem in protest against conscription into the IDF, clashing with police The post Ultra-Orthodox fight against IDF service appeared first on The Times of Israel .",https://www.timesofisrael.com/ultra-orthodox-fight-against-idf-service/,Times of Israel,,2025-10-30T21:37:00,2025-10-30 22:08:51.470301,https://www.timesofisrael.com/?p=3677860&preview=true&preview_id=3677860
"When the system is broken, it’s time to roll up our sleeves","What happened at the end of the World Zionist Congress is not a sign that you should walk away disappointed. You can’t fix a broken system by sitting on the sidelines and shaking your head. You roll up your sleeves, get back in and work until it reflects the vision it was meant to serve.... Read More The post When the system is broken, it’s time to roll up our sleeves appeared first on eJewishPhilanthropy .",https://ejewishphilanthropy.com/when-the-system-is-broken-its-time-to-roll-up-our-sleeves/,eJewish Philanthropy,Aya Shechter,2025-10-30T20:30:00,2025-10-30 22:08:44.510850,https://ejewishphilanthropy.com/?p=165347
Israel's top comedy show reduced Zohran Mamdani to racist stereotypes,"Since October 7, 'Eretz Nehederet' has abandoned self-awareness for nationalist spectacle. Its targets are no longer the powerful but rather the dissenters",https://www.haaretz.com/israel-news/haaretz-today/2025-10-30/ty-article/.highlight/israels-top-comedy-show-reduced-zohran-mamdani-to-racist-stereotypes/0000019a-3606-d36c-a3bf-b657e42d0000,Haaretz,Etan Nechin,2025-10-30T20:34:00,2025-10-30 21:09:00.919487,https://www.haaretz.com/israel-news/haaretz-today/2025-10-30/ty-article/.highlight/israels-top-comedy-show-reduced-zohran-mamdani-to-racist-stereotypes/0000019a-3606-d36c-a3bf-b657e42d0000
U.S. opposes an Israeli plan to distribute Gaza aid near IDF soldiers,"A proposal presented by Israel to hand out aid along the so-called Yellow Line – the temporary Israel-Gaza border, where IDF soldiers are stationed – is opposed by the U.S., sources familiar with the details say. The Americans believe aid distribution should occur deep inside the Gaza Strip",https://www.haaretz.com/israel-news/2025-10-30/ty-article/.premium/israel-offers-to-distribute-aid-in-the-gaza-strip-near-the-yellow-line-of-demarcation/0000019a-3698-d856-a9ff-7ebbbd0a0000,Haaretz,Yaniv Kubovich,2025-10-30T20:44:28,2025-10-30 21:09:00.919451,https://www.haaretz.com/israel-news/2025-10-30/ty-article/.premium/israel-offers-to-distribute-aid-in-the-gaza-strip-near-the-yellow-line-of-demarcation/0000019a-3698-d856-a9ff-7ebbbd0a0000
Jewish family sues Met over van Gogh painting allegedly stolen by Nazis,"The lawsuit alleges that the Met’s then-curator of European paintings, a leading expert on Nazi art looting, “knew or should have known” the artwork was stolen when it was sold in 1972. The post Jewish family sues Met over van Gogh painting allegedly stolen by Nazis appeared first on JNS.org .",https://www.jns.org/jewish-family-sues-met-over-van-gogh-painting-allegedly-stolen-by-nazis/,JNS,Jessica Russak-Hoffman,2025-10-30T20:34:57,2025-10-30 21:08:53.522164,https://www.jns.org/?p=600581
Netanyahu hails Jewish state’s ‘spirit of eternity’ after two years of war,"""We are building and fighting, we are building and winning,"" Netanyahu said during a signing of a housing development agreement in Kiryat Gan. The post Netanyahu hails Jewish state&#8217;s &#8216;spirit of eternity&#8217; after two years of war appeared first on JNS.org .",https://www.jns.org/netanyahu-hails-jewish-states-spirit-of-eternity-after-two-years-of-war/,JNS,JNS Staff,2025-10-30T20:41:48,2025-10-30 21:08:53.522123,https://www.jns.org/?p=600385
"‘Thank God for this moment,’ says Native American advocate converting to Judaism","Manilan Houle, a new member of the Indigenous Commission of the City of Duluth, is introducing his mother and nephew to challah and cholent. The post ‘Thank God for this moment,’ says Native American advocate converting to Judaism appeared first on JNS.org .",https://www.jns.org/thank-god-for-this-moment-says-native-american-advocate-converting-to-judaism/,JNS,Jessica Russak-Hoffman,2025-10-30T20:59:08,2025-10-30 21:08:53.522083,https://www.jns.org/?p=600620
Synagogue security guard honored in New Jersey for life-saving action,"“Our security personnel have become crucial partners in keeping our community safe,” said Howard Tilman, rabbi of Congregation Beth Israel in Scotch Plains, N.J. The post Synagogue security guard honored in New Jersey for life-saving action appeared first on JNS.org .",https://www.jns.org/synagogue-security-guard-honored-in-new-jersey-for-life-saving-action/,JNS,,2025-10-30T21:02:47,2025-10-30 21:08:53.522036,https://www.jns.org/?p=600642
"A Moment in Time: “Finding, Making, Becoming”","[&#8230;] The post A Moment in Time: “Finding, Making, Becoming” appeared first on Jewish Journal .",https://jewishjournal.com/commentary/blogs/384655/a-moment-in-time-finding-making-becoming/,Jewish Journal,Rabbi Zach Shapiro,2025-10-30T20:52:02,2025-10-30 21:08:51.293614,https://jewishjournal.com/?p=384655
"US to limit refugee acceptance to record low 7,500, mostly white South Africans","Admissions, which were over 100,000 under Biden, will primarily be allocated to Afrikaners and 'other victims of illegal or unjust discrimination in their respective homelands' The post US to limit refugee acceptance to record low 7,500, mostly white South Africans appeared first on The Times of Israel .",https://www.timesofisrael.com/us-to-limit-refugee-acceptance-to-record-low-7500-mostly-white-south-africans/,Times of Israel,,2025-10-30T20:06:44,2025-10-30 21:08:47.905297,https://www.timesofisrael.com/?p=3677775
"King Charles III strips Prince Andrew of titles, evicts him from royal residence","Andrew will no longer be a prince; step comes after he surrendered use of Duke of York title earlier this month amid pressure over friendship with sex offender Jeffrey Epstein The post King Charles III strips Prince Andrew of titles, evicts him from royal residence appeared first on The Times of Israel .",https://www.timesofisrael.com/king-charles-iii-strips-prince-andrew-of-titles-evicts-him-from-royal-residence/,Times of Israel,,2025-10-30T20:22:35,2025-10-30 21:08:47.905258,https://www.timesofisrael.com/?p=3677774
"Sonthaya Oakkharasri, 30: Thai farmer and devoted dad was raising ducks","Kidnapped from Kibbutz Be'eri and murdered on October 7, his body held captive in Gaza and returned in October 2025 The post Sonthaya Oakkharasri, 30: Thai farmer and devoted dad was raising ducks appeared first on The Times of Israel .",https://www.timesofisrael.com/sonthaya-oakkharasri-30-thai-farmer-and-devoted-dad-was-raising-ducks/,Times of Israel,,2025-10-30T20:29:35,2025-10-30 21:08:47.905217,https://www.timesofisrael.com/?p=3675098
"Staff Sgt. Tamir Nimrodi, 18: COGAT soldier’s goal was to help others","Kidnapped from his IDF base on October 7 and slain in captivity, his body returned in October 2025 The post Staff Sgt. Tamir Nimrodi, 18: COGAT soldier&#8217;s goal was to help others appeared first on The Times of Israel .",https://www.timesofisrael.com/staff-sgt-tamir-nimrodi-18-cogat-soldiers-goal-was-to-help-others/,Times of Israel,,2025-10-30T20:32:02,2025-10-30 21:08:47.905173,https://www.timesofisrael.com/?p=3675097
"Bipin Joshi, 23: Nepali farming student rapped about his experiences","Kidnapped from Kibbutz Alumim on October 7 and murdered in captivity, his body returned in October 2025 The post Bipin Joshi, 23: Nepali farming student rapped about his experiences appeared first on The Times of Israel .",https://www.timesofisrael.com/bipin-joshi-23-nepali-farming-student-rapped-about-his-experiences/,Times of Israel,,2025-10-30T20:34:10,2025-10-30 21:08:47.905132,https://www.timesofisrael.com/?p=3675099
Hundreds of ultra-Orthodox men clash with cops at end of anti-enlistment protest,Three officers said wounded by Haredi protesters who block entrance to Jerusalem following massive rally; footage shows cop waving gun as he evacuates injured colleague The post Hundreds of ultra-Orthodox men clash with cops at end of anti-enlistment protest appeared first on The Times of Israel .,https://www.timesofisrael.com/hundreds-of-ultra-orthodox-men-clash-with-cops-at-end-of-anti-enlistment-protest/,Times of Israel,,2025-10-30T20:56:40,2025-10-30 21:08:47.905089,https://www.timesofisrael.com/?post_type=liveblog_entry&p=3677737
Hundreds of thousands of haredi Jews protest in Jerusalem against Israeli military draft,"(JTA) — Hundreds of thousands of haredi Orthodox Jewish men joined a mass protest in Jerusalem on Thursday to rail against the Israeli government’s efforts to enlist yeshiva students into the military. The mass prayer demonstration, called the “Million Man March,” was organized by the leaders of Israel’s different ultra-Orthodox groups in response to a... The post Hundreds of thousands of haredi Jews protest in Jerusalem against Israeli military draft appeared first on The Forward .",https://forward.com/fast-forward/780106/hundreds-of-thousands-of-haredi-jews-protest-in-jerusalem-against-israeli-military-draft/,The Forward,Grace Gilson,2025-10-30T20:12:29,2025-10-30 21:08:45.755281,https://forward.com/?p=780106
Feminist vs. Jewish: These women say NYC’s mayoral election is forcing a painful choice,"(New York Jewish Week) — Tracey Wells didn’t necessarily want to see Andrew Cuomo resign in disgrace as New York’s governor in 2021. “But I firmly believe that you believe women,” Wells, the owner of a recruitment firm, said, noting at the time, New York’s attorney general had substantiated sexual harassment claims from 11 women.... The post Feminist vs. Jewish: These women say NYC’s mayoral election is forcing a painful choice appeared first on The Forward .",https://forward.com/fast-forward/780064/feminist-vs-jewish-these-women-say-nycs-mayoral-election-is-forcing-a-painful-choice/,The Forward,Jackie Hajdenberg,2025-10-30T20:26:30,2025-10-30 21:08:45.755220,https://forward.com/?p=780064
"Cuomo dominates Jewish vote in new poll, as Israeli TV pillories Mamdani","Plus, a Satmar political committee sits out the election -- The post Cuomo dominates Jewish vote in new poll, as Israeli TV pillories Mamdani appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/30/politics/cuomo-dominates-jewish-vote-in-new-poll-as-israeli-tv-pillories-mamdani,JTA,New York Jewish Week Staff,2025-10-30T16:59:46,2025-10-30 21:08:42.930149,https://www.jta.org/?p=1891534
"Ellison’s Oracle poised to run TikTok, raising hopes for tougher rules against antisemitism","U.S. officials say a deal giving Oracle control of TikTok’s American operations has won Beijing’s approval. -- The post Ellison’s Oracle poised to run TikTok, raising hopes for tougher rules against antisemitism appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/30/united-states/ellisons-oracle-poised-to-run-tiktok-raising-hopes-for-tougher-rules-against-antisemitism,JTA,Asaf Elia-Shalev,2025-10-30T20:11:52,2025-10-30 21:08:42.930089,https://www.jta.org/?p=1891592
