title,description,link,source,author,published,scraped_at,guid
About that public shift on Israel and the Jews ...,We have entered a new day when radical Democrats are criticized by influential far-left activists for opposing bigotry against the Jewish people.,https://www.jns.org/opinion/bill-donohue/about-that-public-shift-on-israel-and-jews,JNS,Bill Donohue,2026-07-22T18:15:00,2026-07-22 19:20:32.602158,https://www.jns.org/opinion/bill-donohue/about-that-public-shift-on-israel-and-jews
"'Shame on you,' UJA-Federation of New York says to Mamdani","The organization accused the New York City mayor of ""political grandstanding"" and putting Jews at risk after he released a video calling Israeli Prime Minister Benjamin Netanyahu a ""war criminal.""",https://www.jns.org/news/u-s-news/shame-on-you-uja-federation-of-new-york-says-to-mamdani,JNS,,2026-07-22T18:54:49,2026-07-22 19:20:32.602128,https://www.jns.org/news/u-s-news/shame-on-you-uja-federation-of-new-york-says-to-mamdani
"For this fashion-forward rabbi, shoes and scripture are intertwined","The rabbinate doesn’t have one look, and Reform Rabbi Arielle Stein’s version is chic, creative and fashion-forward. Stein, who serves as assistant rabbi at Rodeph Sholom, a congregation on Manhattan’s Upper West Side, has been using her Instagram to demonstrate the diversity of what being a rabbi can look like. “We’re in a moment where... The post For this fashion-forward rabbi, shoes and scripture are intertwined appeared first on The Forward .",https://forward.com/culture/839606/rabbi-arielle-stein-rodeph-sholom-fashion-women-rabbi-jewish-new-york/,The Forward,Sarah Diaz,2026-07-22T17:24:53,2026-07-22 19:20:24.989323,https://forward.com/?p=839606
‘Mr. Jambo’ is the sendup of Paul Simon that we need now,"Paul Simon may be having his quiet celebration, but a viral music video refuses to let the musical icon go quietly for his classic, but often questionable, forays into Africa. Jewish comedian and musician Kyle Gordon’s song “Mr. Jambo” is both tribute and critical sendup of 1986’s Graceland, Simon’s seminal ethnomusicology experiment, for which he... The post ‘Mr. Jambo’ is the sendup of Paul Simon that we need now appeared first on The Forward .",https://forward.com/culture/music/839828/kyle-gordon-mr-jambo-graceland-paul-simon/,The Forward,PJ Grisar,2026-07-22T17:28:03,2026-07-22 19:20:24.989274,https://forward.com/?p=839828
Israel alarmed by reports of a possible US-Saudi nuclear deal,"(JTA) — A potential U.S. civilian nuclear deal with Saudi Arabia, which The New York Times has reported could be announced by the Trump administration as early as Wednesday, is alarming some Israelis and Americans. Critics are concerned that the deal, through which U.S. companies would help Saudi Arabia build civilian nuclear energy plants, could... The post Israel alarmed by reports of a possible US-Saudi nuclear deal appeared first on The Forward .",https://forward.com/fast-forward/839870/israel-alarmed-by-reports-of-a-possible-us-saudi-nuclear-deal/,The Forward,Tovah Lazaroff,2026-07-22T17:57:37,2026-07-22 19:20:24.989228,https://forward.com/?p=839870
"To protest ICE, they’re saying kaddish — then marching to Comic-Con","Progressive Jewish groups across the country this week are using the fast day of Tisha B’av to protest national immigration policies, gathering outside ICE facilities, immigration courts,city halls and in San Diego’s case, culminating at a convention center. Tisha B&#8217;av protests are also planned in Los Angeles, Maryland, Massachusetts and Washington, D.C. Tisha B’av commemorates... The post To protest ICE, they’re saying kaddish — then marching to Comic-Con appeared first on The Forward .",https://forward.com/news/839714/jewish-immigration-protest-tisha-bav/,The Forward,Louis Keene,2026-07-22T18:01:50,2026-07-22 19:20:24.989183,https://forward.com/?p=839714
What a West Bank visit taught me about the past and present tragedies of Tisha B’Av,"As we chant Lamentations on the floor, in the dark, on Wednesday night for Tisha B&#8217;Av, we will open with the word &#8220;eikha&#8221; — &#8220;how.&#8221; That same word became the refrain of a recent eight day visit I made to Israel and the West Bank. I traveled to Jerusalem for a week of immersive learning with... The post What a West Bank visit taught me about the past and present tragedies of Tisha B&#8217;Av appeared first on The Forward .",https://forward.com/opinion/839888/tisha-bav-west-bank/,The Forward,Michelle Dardashti,2026-07-22T18:20:21,2026-07-22 19:20:24.989131,https://forward.com/?p=839888
Israel alarmed by reports of a possible US-Saudi nuclear deal,The potential agreement would give Riyadh access to sensitive technologies while removing a key incentive to normalize with the Jewish state. -- The post Israel alarmed by reports of a possible US-Saudi nuclear deal appeared first on Jewish Telegraphic Agency .,https://www.jta.org/2026/07/22/united-states/israel-alarmed-by-reports-of-a-possible-us-saudi-nuclear-deal,JTA,Tovah Lazaroff,2026-07-22T17:28:43,2026-07-22 19:20:22.405824,https://www.jta.org/?p=1904888
Reed College agrees to sweeping reforms as part of Title VI antisemitism settlement,The school reached the agreement with the Anti-Defamation League and the Brandeis Center. -- The post Reed College agrees to sweeping reforms as part of Title VI antisemitism settlement appeared first on Jewish Telegraphic Agency .,https://www.jta.org/2026/07/22/united-states/reed-college-agrees-to-sweeping-reforms-as-part-of-title-vi-antisemitism-settlement,JTA,Andrew Lapin,2026-07-22T18:44:42,2026-07-22 19:20:22.405777,https://www.jta.org/?p=1904890
FIRST PERSON | Oldies pull us back into the glory and memories of youth,"When the water aerobics instructor at Palo Alto’s Oshman Family JCC played “Bye, Bye Love,” Wake Up Little Susie” and “At The Hop,&#8221; I was suddenly back on my beach [&#8230;]",https://jweekly.com/2026/07/22/oldies-pull-us-back-into-the-glory-and-memories-of-youth/,J. Weekly,Janet Silver Ghent,2026-07-22T18:21:23,2026-07-22 19:20:17.162638,https://jweekly.com/?p=307541
"Iran threatens U.S.-affiliated energy assets after Trump warns of strikes on power plants, bridges","As both Washington and Tehran escalate attacks on critical infrastructure, Trump said Americans are not opposed to the war, while Iran threatened to 'carry out an operation so devastating that it will lead to the declaration of a national day of mourning in the United States'",https://www.haaretz.com/us-news/2026-07-22/ty-article/iran-threatens-u-s-mideast-assets-after-trump-warns-of-strikes-on-power-plants/0000019f-8a41-db22-a5df-ef53dbc10000,Haaretz,Ben Samuels,2026-07-22T16:46:16,2026-07-22 17:20:21.765728,https://www.haaretz.com/us-news/2026-07-22/ty-article/iran-threatens-u-s-mideast-assets-after-trump-warns-of-strikes-on-power-plants/0000019f-8a41-db22-a5df-ef53dbc10000
"New Exhibit Exploring Relationship Between Jews, American Democracy Opens in NYC",A new exhibition at the Center for Jewish History in New York City explores 250 years of Jewish participation in...,https://www.algemeiner.com/2026/07/22/new-exhibit-exploring-relationship-between-jews-american-democracy-opens-in-nyc/,Algemeiner,Shiryn Ghermezian,2026-07-22T16:40:27,2026-07-22 17:20:16.969324,https://www.algemeiner.com/?p=776567
Javier Bardem Joins Mehdi Hasan in Making Odd Comparisons Between Israel-Palestinian Conflict and Argentina-Spain World Cup Final,Oscar-winning Spanish actor Javier Bardem agreed with journalist Mehdi Hasan that the World Cup final between Spain and Argentina could...,https://www.algemeiner.com/2026/07/22/javier-bardem-joins-mehdi-hasan-in-making-odd-comparisons-between-israel-palestinian-conflict-and-argentina-spain-world-cup-final/,Algemeiner,Shiryn Ghermezian,2026-07-22T16:44:22,2026-07-22 17:20:16.969295,https://www.algemeiner.com/?p=776571
"Mamdani won't call Oct. 7 'genocide,' reiterates support for Netanyahu's arrest","""I think one of the bedrocks of our city is protest,"" the New York City mayor said when asked what Palestinian New Yorkers should do when the Israeli prime minister visits New York in September.",https://www.jns.org/news/u-s-news/mamdani-wont-call-oct-7-genocide-reiterates-support-for-netanyahus-arrest,JNS,Rikki Zagelbaum,2026-07-22T16:35:23,2026-07-22 17:20:14.642396,https://www.jns.org/news/u-s-news/mamdani-wont-call-oct-7-genocide-reiterates-support-for-netanyahus-arrest
"The Houthis took Saudi Arabia hostage, and America allowed it",Experience has taught the Iranian proxy that escalation is always rewarded with concessions.,https://www.jns.org/opinion/habtom-ghebrezghiabher/the-houthis-took-saudi-arabia-hostage-and-america-allowed-it,JNS,Habtom Ghebrezghiabher,2026-07-22T17:00:00,2026-07-22 17:20:14.642367,https://www.jns.org/opinion/habtom-ghebrezghiabher/the-houthis-took-saudi-arabia-hostage-and-america-allowed-it
Trump: US to bomb Iranian bridge or power plant for every ship attacked in Strait of Hormuz,The U.S. president issued the warning as he prepared to attend the dignified transfer of four U.S. service members recently killed in the conflict with Iran.,https://www.jns.org/news/u-s-news/trump-us-to-bomb-iranian-bridge-or-power-plant-for-every-ship-attacked-in-strait-of-hormuz,JNS,Mike Wagenheim,2026-07-22T17:04:23,2026-07-22 17:20:14.642338,https://www.jns.org/news/u-s-news/trump-us-to-bomb-iranian-bridge-or-power-plant-for-every-ship-attacked-in-strait-of-hormuz
Why are all the cool girls wearing yarmulkes?,"If you have a passion for fashion, enjoy exotic headgear, or, if you, like me, just happen to go outside once in a while, then there is a good chance that you, too, have crossed paths with the “crochet skullcap.” Cobweb-thin and dainty, they come in as many colors as Joseph’s coat and just as... The post Why are all the cool girls wearing yarmulkes? appeared first on The Forward .",https://forward.com/culture/839537/crochet-skullcap-fashion-trend-yarmulke-jewish-prayer-garment/,The Forward,Clara Shapiro,2026-07-22T16:12:45,2026-07-22 17:20:07.711602,https://forward.com/?p=839537
French Jewish DJ Barbara Butch is defiant after concert disrupted by pro-Palestinian protesters,"(JTA) — The popular French Jewish DJ Barbara Butch is striking a defiant tone after pro-Palestinian activists disrupted her concert in Grenoble, France, vowing not to be cowed from performing. Butch has also drawn support from Jewish activists who demonstrated outside the office of the far-left party whose top Grenoble official called for her performance... The post French Jewish DJ Barbara Butch is defiant after concert disrupted by pro-Palestinian protesters appeared first on The Forward .",https://forward.com/fast-forward/839789/french-jewish-dj-barbara-butch-is-defiant-after-concert-disrupted-by-pro-palestinian-protesters/,The Forward,Kelly Hartog,2026-07-22T17:00:50,2026-07-22 17:20:07.711552,https://forward.com/?p=839789
OPINION | Tisha B’Av and the silencing of Jewish writers,"(JTA) — From Mount Scopus, Rabbi Akiva, with three other sages, gazes down at the destroyed Second Temple. A fox, fulfilling Jeremiah’s dismal prophecy, pokes its head from the ruins. [&#8230;]",https://jweekly.com/2026/07/22/what-tisha-bav-taught-me-about-the-silencing-and-creative-defiance-of-jewish-writers/,J. Weekly,William Kolbrener,2026-07-22T16:33:56,2026-07-22 17:19:59.950542,https://jweekly.com/?p=307528
Jewish groups say Mamdani is abusing his office in attacks on Netanyahu,(New York Jewish Week) — Jewish groups are criticizing New York City Mayor Zohran Mamdani for a blistering attack on Israeli Prime Minister Benjamin Netanyahu made as part of a [&#8230;],https://jweekly.com/2026/07/22/jewish-groups-say-mamdani-is-abusing-his-office-in-attacks-on-netanyahu/,J. Weekly,Kelly Hartog,2026-07-22T16:40:06,2026-07-22 17:19:59.950502,https://jweekly.com/?p=307532
Hitler's Austrian birthplace converted to police station in bid to deter Neo-Nazi pilgrims,"Local politicians say they were excluded from the years-long debate over what to do with the building Adolf Hitler was born in, while others question the project's $22.8-million price tag",https://www.haaretz.com/world-news/europe/2026-07-22/ty-article/.premium/police-station-opened-in-hitlers-birthplace-in-bid-to-deter-neo-nazi-pilgrims/0000019f-89c5-db22-a5df-edd7c24a0000,Haaretz,Liam Hoare,2026-07-22T13:56:27,2026-07-22 15:43:33.365426,https://www.haaretz.com/world-news/europe/2026-07-22/ty-article/.premium/police-station-opened-in-hitlers-birthplace-in-bid-to-deter-neo-nazi-pilgrims/0000019f-89c5-db22-a5df-edd7c24a0000
We found Israel's U.S. influence-op accounts. No one actually follows them,A storm of conspiracies and speculations has taken over the American right regarding Israel's online influence. Haaretz examined and found a network of accounts with little to no reach,https://www.haaretz.com/israel-news/security-aviation/2026-07-22/ty-article-magazine/.premium/we-found-israels-u-s-influence-op-accounts-no-one-actually-follows-them/0000019f-8939-d001-abbf-fd7f46fe0000,Haaretz,Omer Benjakob,2026-07-22T15:06:46,2026-07-22 15:43:33.365384,https://www.haaretz.com/israel-news/security-aviation/2026-07-22/ty-article-magazine/.premium/we-found-israels-u-s-influence-op-accounts-no-one-actually-follows-them/0000019f-8939-d001-abbf-fd7f46fe0000
"When an Influencer Visited Israel, His Own Fans Declared Him a Jew","On July 10, Braden Peters &#8212; known to a Gen-Z audience of many millions as &#8220;Clavicular,&#8221; the most prominent face...",https://www.algemeiner.com/2026/07/22/when-an-influencer-visited-israel-his-own-fans-declared-him-a-jew/,Algemeiner,Matthias J. Becker,2026-07-22T14:58:55,2026-07-22 15:43:28.485570,https://www.algemeiner.com/?p=776492
Tisha B’Av 2026: What Is Ours to Repair,"Every year on Tisha B’Av the Jewish people mourn destruction. We remember the burning of Jerusalem, the loss of the...",https://www.algemeiner.com/2026/07/22/tisha-bav-2026-what-is-ours-to-repair/,Algemeiner,Shuki Taylor,2026-07-22T14:59:00,2026-07-22 15:43:28.485541,https://www.algemeiner.com/?p=776490
How Mizrahi Jews Can Be Powerful Advocates for Jews and the Jewish State,Mizrahi Jews don&#8217;t fit the simplistic &#8220;Jews versus Arabs&#8221; narrative. Syrian-born lawyer and influencer Abraham Hamra believes that the Mizrahim...,https://www.algemeiner.com/2026/07/22/how-mizrahi-jews-can-be-powerful-advocates-for-jews-and-the-jewish-state/,Algemeiner,Franziska Sittig,2026-07-22T14:59:03,2026-07-22 15:43:28.485503,https://www.algemeiner.com/?p=776560
"Palestinian Authority: Terrorist Murderers Are a ‘Pride,’ ‘Heroic,’ and ‘A Beacon’","Among Israelis, the lynching of two Israeli soldiers by a Palestinian mob in Ramallah in October 2000 is probably one...",https://www.algemeiner.com/2026/07/22/palestinian-authority-terrorist-murderers-are-a-pride-heroic-and-a-beacon/,Algemeiner,Nan Jacques Zilberdik,2026-07-22T14:59:14,2026-07-22 15:43:28.485467,https://www.algemeiner.com/?p=776564
SCOOP: Washington state kept 'globalize the intifada' in voter guide despite county's objections,"""As a Jewish leader and longtime resident of the state of Washington, it’s appalling that the state would permit that sort of incitement to violence against American Jews masquerading as political speech in a state publication,"" Robert Spitzer of B'nai B'rith told JNS.",https://www.jns.org/news/u-s-news/scoop-washington-state-kept-globalize-the-intifada-in-voter-guide-despite-countys-objections,JNS,Jessica Russak-Hoffman,2026-07-22T14:00:37,2026-07-22 15:43:26.132264,https://www.jns.org/news/u-s-news/scoop-washington-state-kept-globalize-the-intifada-in-voter-guide-despite-countys-objections
"If elected, California GOP nominee, a former Democrat, vows to fight campus Jew-hatred","Gloria Romero, who is running for lieutenant governor of California, told JNS that after Oct. 7, anti-Israel demonstrations at UCLA cemented her switch parties.",https://www.jns.org/news/u-s-news/if-elected-california-gop-nominee-a-former-democrat-vows-to-fight-campus-jew-hatred,JNS,Jessica Russak-Hoffman,2026-07-22T14:56:35,2026-07-22 15:43:26.132227,https://www.jns.org/news/u-s-news/if-elected-california-gop-nominee-a-former-democrat-vows-to-fight-campus-jew-hatred
‘Operation Good Neighbor’ should not be restored,"At this point in time, Israel cannot recreate an aid model born during Syria’s civil war.",https://www.jns.org/opinion/eyal-dror/operation-good-neighbor-should-not-be-restored,JNS,Eyal Dror,2026-07-22T15:30:00,2026-07-22 15:43:26.132189,https://www.jns.org/opinion/eyal-dror/operation-good-neighbor-should-not-be-restored
What Tisha B’Av taught me about the silencing — and creative defiance — of Jewish writers,"""After destruction, we create,"" writes the publisher of an Israeli literary journal. -- The post What Tisha B&#8217;Av taught me about the silencing — and creative defiance — of Jewish writers appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/07/22/ideas/what-tisha-bav-taught-me-about-the-silencing-and-creative-defiance-of-jewish-writers,JTA,William Kolbrener,2026-07-22T14:52:00,2026-07-22 15:43:15.987333,https://www.jta.org/?p=1904815
Your Daily Phil: Can we debate without the senseless hate?,The post Your Daily Phil: Can we debate without the senseless hate? appeared first on eJewishPhilanthropy .,https://ejewishphilanthropy.com/your-daily-phil-can-we-debate-without-the-senseless-hate/,eJewish Philanthropy,EJP,2026-07-22T14:38:36,2026-07-22 15:43:12.324683,https://ejewishphilanthropy.com/?p=177650
Why I'm happy about my confrontation with Israeli regime activist Mordechai David,"Once you see professional regime agitators up close, you realize how much of their power depends on the fear they project",https://www.haaretz.com/opinion/2026-07-22/ty-article-opinion/.premium/im-happy-about-my-confrontation-with-israeli-regime-activist-mordechai-david/0000019f-88d6-dffc-abbf-fef75afa0000,Haaretz,Anat Kamm,2026-07-22T11:20:32,2026-07-22 13:55:44.260150,https://www.haaretz.com/opinion/2026-07-22/ty-article-opinion/.premium/im-happy-about-my-confrontation-with-israeli-regime-activist-mordechai-david/0000019f-88d6-dffc-abbf-fef75afa0000
Layoffs at Monday.com: Israeli software firm cuts 620 jobs in AI-era restructuring,"The Israeli work management software company says restructuring is aimed at adapting to the AI era. A total of 350 employees are expected to be laid off in Israel, where more than half of the company's workforce is employed",https://www.haaretz.com/israel-news/tech-news/2026-07-22/ty-article/.premium/israeli-tech-firm-monday-com-to-lay-off-fifth-of-workers-as-shares-dip-by-50/0000019f-8934-d460-abff-cf7cb8f90000,Haaretz,Omri Zerachovitz,2026-07-22T11:37:54,2026-07-22 13:55:44.260127,https://www.haaretz.com/israel-news/tech-news/2026-07-22/ty-article/.premium/israeli-tech-firm-monday-com-to-lay-off-fifth-of-workers-as-shares-dip-by-50/0000019f-8934-d460-abff-cf7cb8f90000
"Diaspora Jewish leaders, now is the time to speak up about Israel","The current Israeli government doesn't care what you think, but your own communities, and millions of Israelis, need to hear a moral stand from you ahead of this year's election",https://www.haaretz.com/opinion/2026-07-22/ty-article-opinion/.premium/diaspora-jewish-leaders-now-is-the-time-to-speak-up-about-israel/0000019f-89a4-dc4a-a1ff-cba78dac0000,Haaretz,Mike Prashker,2026-07-22T12:15:02,2026-07-22 13:55:44.260101,https://www.haaretz.com/opinion/2026-07-22/ty-article-opinion/.premium/diaspora-jewish-leaders-now-is-the-time-to-speak-up-about-israel/0000019f-89a4-dc4a-a1ff-cba78dac0000
Israel concerned U.S.-Saudi nuclear deal could open door to Saudi uranium enrichment,Israeli sources warn the provision could spur regional proliferation if Washington ultimately allows Riyadh to enrich uranium on its own soil,https://www.haaretz.com/middle-east-news/2026-07-22/ty-article/.premium/israel-concerned-u-s-saudi-nuclear-deal-could-lead-to-saudi-uranium-enrichment/0000019f-8978-dc4a-a1ff-cb7b2cdc0000,Haaretz,Jonathan Lis,2026-07-22T12:18:18,2026-07-22 13:55:44.260076,https://www.haaretz.com/middle-east-news/2026-07-22/ty-article/.premium/israel-concerned-u-s-saudi-nuclear-deal-could-lead-to-saudi-uranium-enrichment/0000019f-8978-dc4a-a1ff-cb7b2cdc0000
Leading Israeli opposition MK Eisenkot accuses New York City mayor of 'pure antisemitism' over Netanyahu arrest push,Opposition leader Gadi Eisenkot says the New York City mayor is attempting to 'rewrite history' after calling on the U.S. government to enforce the ICC arrest warrant against Netanyahu,https://www.haaretz.com/israel-news/israel-politics/2026-07-22/ty-article/.premium/israeli-opposition-leader-eisenkot-blasts-mamdani-over-netanyahu-arrest-call/0000019f-88eb-ded0-abdf-aeeb3f950000,Haaretz,Haaretz,2026-07-22T12:34:02,2026-07-22 13:55:44.260037,https://www.haaretz.com/israel-news/israel-politics/2026-07-22/ty-article/.premium/israeli-opposition-leader-eisenkot-blasts-mamdani-over-netanyahu-arrest-call/0000019f-88eb-ded0-abdf-aeeb3f950000
Israel's Channel 14 was barred from the Democrats' primary. Cue the victimhood campaign,"While mainstream channels largely ignored the Democrats' primary, Channel 14 was eager to cover it – until it was denied entry. There's no need to pity it",https://www.haaretz.com/life/2026-07-22/ty-article/.premium/channel-14-was-barred-from-the-democrats-primary-cue-the-victimhood-campaign/0000019f-891a-d5b8-ad9f-dbdbacd80000,Haaretz,Yasmin Levy,2026-07-22T12:39:11,2026-07-22 13:55:44.259982,https://www.haaretz.com/life/2026-07-22/ty-article/.premium/channel-14-was-barred-from-the-democrats-primary-cue-the-victimhood-campaign/0000019f-891a-d5b8-ad9f-dbdbacd80000
Israel Border police block Haaretz journalists from reaching home of Palestinian family in West Bank,"Israeli forces escorted a team of Haaretz reporters towards a family home near Jalud, which had been under a settler siege for over two weeks, until they encountered rocks on the road. After speaking to the settlers, the Haaretz team was blocked from proceeding to 'prevent friction'",https://www.haaretz.com/israel-news/israel-security/2026-07-22/ty-article/.premium/border-police-block-haaretz-journalists-from-reaching-home-of-palestinian-family/0000019f-89d4-dc4a-a1ff-cbd713b20000,Haaretz,Yair Foldes,2026-07-22T13:46:43,2026-07-22 13:55:44.259952,https://www.haaretz.com/israel-news/israel-security/2026-07-22/ty-article/.premium/border-police-block-haaretz-journalists-from-reaching-home-of-palestinian-family/0000019f-89d4-dc4a-a1ff-cbd713b20000
'People here like Ben-Gvir's tough-guy approach': Will this Netanyahu stronghold near Gaza go further right?,"Residents of Sderot are still traumatized by Hamas' infiltration three years ago. The attack is moving many young voters to the far right, but others are finding that Netanyahu's main opponent Gadi Eisenkot pushes just the right buttons for them",https://www.haaretz.com/israel-news/elections/2026-07-22/ty-article-magazine/.premium/a-netanyahu-stronghold-near-gaza-was-ravaged-on-oct-7-will-it-go-further-right/0000019f-7984-dec7-afff-79ed7f7e0000,Haaretz,Judy Maltz,2026-07-22T13:55:10,2026-07-22 13:55:44.259917,https://www.haaretz.com/israel-news/elections/2026-07-22/ty-article-magazine/.premium/a-netanyahu-stronghold-near-gaza-was-ravaged-on-oct-7-will-it-go-further-right/0000019f-7984-dec7-afff-79ed7f7e0000
Israel moves to strip citizenship from two Arab Israelis convicted of aiding Hamas,"The State Attorney's Office said the offenses amounted to ""effective treason.""",https://www.jns.org/news/israel-news/israel-moves-to-strip-citizenship-from-two-arab-israelis-convicted-of-aiding-hamas,JNS,JNS Staff,2026-07-22T11:16:44,2026-07-22 13:55:36.351656,https://www.jns.org/news/israel-news/israel-moves-to-strip-citizenship-from-two-arab-israelis-convicted-of-aiding-hamas
