title,description,link,source,author,published,scraped_at,guid
'I don't know a wounded Israeli soldier whose soul wasn't affected',"This week at Ben-Gurion Airport: A tour guide takes Israeli troops wounded in combat on a challenging trek in India, and a tech worker finds community and belonging through soccer",https://www.haaretz.com/israel-news/holylandings/2026-08-14/ty-article-magazine/.highlight/i-dont-know-a-wounded-israeli-soldier-whose-soul-wasnt-affected/0000019f-fd13-d88f-abbf-fd9f71e40000,Haaretz,Mae Palty,2026-08-13T22:53:17,2026-08-13 23:41:20.756624,https://www.haaretz.com/israel-news/holylandings/2026-08-14/ty-article-magazine/.highlight/i-dont-know-a-wounded-israeli-soldier-whose-soul-wasnt-affected/0000019f-fd13-d88f-abbf-fd9f71e40000
Remembering Elly Katz: She Came to Teach Us How,"“Her prose disrupted my mind,” I wrote, “confronting me with words I had never seen come together before.” The post Remembering Elly Katz: She Came to Teach Us How appeared first on Jewish Journal .",https://jewishjournal.com/commentary/columnist/editors-note/391190/remembering-elly-katz-she-came-to-teach-us-how/,Jewish Journal,David Suissa,2026-08-13T22:53:05,2026-08-13 23:41:11.560826,https://jewishjournal.com/?p=391190
Plea — A poem for Parsha Shoftim,"Be fair, judges... The post Plea — A poem for Parsha Shoftim appeared first on Jewish Journal .",https://jewishjournal.com/judaism/391017/plea-a-poem-for-parsha-shoftim/,Jewish Journal,Rick Lupert,2026-08-13T23:00:48,2026-08-13 23:41:11.560780,https://jewishjournal.com/?p=391017
Haaretz Cartoon,,https://www.haaretz.com/opinion/daily-cartoon/2026-08-14/ty-article-opinion/haaretz-cartoon/0000019f-fd1f-df09-abff-ff3f08cf0000,Haaretz,Eran Wolkowski,2026-08-13T22:03:56,2026-08-13 22:41:53.988082,https://www.haaretz.com/opinion/daily-cartoon/2026-08-14/ty-article-opinion/haaretz-cartoon/0000019f-fd1f-df09-abff-ff3f08cf0000
Israel's blind Democrats are oblivious to the Odysseus in their midst,,https://www.haaretz.com/opinion/2026-08-14/ty-article-opinion/.premium/israels-blind-democrats-are-oblivious-to-the-odysseus-in-their-midst/0000019f-fc79-d28e-a3df-fc799ffd0000,Haaretz,Carolina Landsmann,2026-08-13T22:25:12,2026-08-13 22:41:53.988057,https://www.haaretz.com/opinion/2026-08-14/ty-article-opinion/.premium/israels-blind-democrats-are-oblivious-to-the-odysseus-in-their-midst/0000019f-fc79-d28e-a3df-fc799ffd0000
Even Huckabee condemned settler terror. Now Washington must act,America can no longer be silent and its ambassador to Israel must be the first to voice his displeasure at what is happening in the West Bank,https://www.haaretz.com/opinion/editorial/2026-08-14/ty-article-opinion/even-huckabee-condemned-settler-terror-now-washington-must-act/0000019f-fc6f-df09-abff-ff6f42d50000,Haaretz,Haaretz Editorial,2026-08-13T22:26:44,2026-08-13 22:41:53.988020,https://www.haaretz.com/opinion/editorial/2026-08-14/ty-article-opinion/even-huckabee-condemned-settler-terror-now-washington-must-act/0000019f-fc6f-df09-abff-ff6f42d50000
UNRWA warns Palestinian East Jerusalem facilities face 'imminent risk' after Israeli raids,"Jerusalem municipal authorities changed locks on a health center and cut off services for tens of thousands of Palestinians, an agency source told Haaretz. Last month, Israeli forces raided an East Jerusalem UNRWA training center, 'confining' staff and students",https://www.haaretz.com/israel-news/israel-security/2026-08-13/ty-article/.premium/unrwa-says-east-jerusalem-facilities-face-imminent-risk-after-israeli-raids/0000019f-fb78-d28e-a3df-fb780fad0000,Haaretz,Rawan Suleiman,2026-08-13T20:47:44,2026-08-13 21:45:26.519034,https://www.haaretz.com/israel-news/israel-security/2026-08-13/ty-article/.premium/unrwa-says-east-jerusalem-facilities-face-imminent-risk-after-israeli-raids/0000019f-fb78-d28e-a3df-fb780fad0000
Georgia's Jews may be turning on Jon Ossoff. But Mike Collins isn't making things easy for them,"An open letter accusing Sen. Jon Ossoff of betraying Israel has reignited the long-simmering tensions in Georgia's Jewish community. However, his opponent Mike Collins' links to white supremacists and antisemites have made defections difficult",https://www.haaretz.com/us-news/2026-08-13/ty-article-magazine/.premium/are-georgias-jews-turning-on-ossoff-an-open-letter-reignites-the-question/0000019f-fc9d-d28e-a3df-fcdd2f350000,Haaretz,Arno Rosenfeld,2026-08-13T20:57:26,2026-08-13 21:45:26.519001,https://www.haaretz.com/us-news/2026-08-13/ty-article-magazine/.premium/are-georgias-jews-turning-on-ossoff-an-open-letter-reignites-the-question/0000019f-fc9d-d28e-a3df-fcdd2f350000
'Noo-noo' the cicada cousin in amber had a bizarrely long mouth,A particle accelerator probed the proboscis of an extinct planthopper that lived 99 million years ago and may have drunk straight from trees,https://www.haaretz.com/israel-news/science/2026-08-14/ty-article/noo-noo-the-cicada-cousin-in-amber-had-a-bizarrely-long-mouth/0000019f-fb2f-d569-a5ff-fb6f313e0000,Haaretz,Ruth Schuster,2026-08-13T21:24:51,2026-08-13 21:45:26.518969,https://www.haaretz.com/israel-news/science/2026-08-14/ty-article/noo-noo-the-cicada-cousin-in-amber-had-a-bizarrely-long-mouth/0000019f-fb2f-d569-a5ff-fb6f313e0000
Israel's top court: Intelligence supports claim Gaza hospital director was Hamas operative,"A court ruling issued two months ago, published following a Haaretz request, found that classified intelligence indicated Abu Safiya posed a danger. The judge said he was placed in solitary confinement for a reason 'that cannot be disclosed'",https://www.haaretz.com/israel-news/israel-security/2026-08-14/ty-article/.premium/israels-top-court-intel-supports-claim-gaza-hospital-director-was-hamas-member/0000019f-fc35-d569-a5ff-fc7503920000,Haaretz,Nir Hasson,2026-08-13T21:32:58,2026-08-13 21:45:26.518938,https://www.haaretz.com/israel-news/israel-security/2026-08-14/ty-article/.premium/israels-top-court-intel-supports-claim-gaza-hospital-director-was-hamas-member/0000019f-fc35-d569-a5ff-fc7503920000
They were kidnapped and tortured en route to Israel. Now the nightmare haunts the next generation,"Years after fleeing war, persecution and torture, asylum seekers from Eritrea and Sudan are being contacted by African gangs who have abducted their relatives – and often demand an exorbitant ransom for their release",https://www.haaretz.com/israel-news/2026-08-14/ty-article-magazine/.premium/they-were-tortured-en-route-to-israel-now-the-nightmare-haunts-a-new-generation/0000019f-faac-d101-a5bf-fbbc66f50000,Haaretz,Eden Solomon,2026-08-13T21:38:37,2026-08-13 21:45:26.518898,https://www.haaretz.com/israel-news/2026-08-14/ty-article-magazine/.premium/they-were-tortured-en-route-to-israel-now-the-nightmare-haunts-a-new-generation/0000019f-faac-d101-a5bf-fbbc66f50000
"New Campaign Aims to Dispel ‘Genocide Libel’ Against Israel, Slams Mamdani for Role in Pushing False Charge",More than 50 Jewish and non-Jewish organizations have joined forces in a new international campaign aimed at challenging what they...,https://www.algemeiner.com/2026/08/13/new-campaign-aims-dispel-genocide-libel-against-israel-slams-mamdani-role-pushing-false-charge/,Algemeiner,Corey Walker,2026-08-13T21:42:15,2026-08-13 21:45:21.873956,https://www.algemeiner.com/?p=777759
Jayapal seems to advise student groups to invite antisemite Hasan Piker after University of Washington nixes official event with him,"Mari Leavitt, a Democratic state representative, told JNS that the public university ""used extremely poor judgment"" by inviting Piker and erred by not including mention of Piker's ""dangerous rhetoric"" in the initial event announcement.",https://www.jns.org/news/u-s-news/jayapal-seems-to-advise-student-groups-to-invite-antisemite-hasan-piker-after-university-of-washington-nixes-official-event-with-him,JNS,Jessica Russak-Hoffman,2026-08-13T20:54:51,2026-08-13 21:45:19.543437,https://www.jns.org/news/u-s-news/jayapal-seems-to-advise-student-groups-to-invite-antisemite-hasan-piker-after-university-of-washington-nixes-official-event-with-him
Are New York rabbis really ‘beseeching’ Mamdani?,"Jews should not be pleading with the mayor, but demanding their inherent rights.",https://www.jns.org/opinion/gregg-mashberg/are-new-york-rabbis-really-beseeching-mamdani,JNS,Gregg Mashberg,2026-08-13T20:00:00,2026-08-13 20:42:40.678912,https://www.jns.org/opinion/gregg-mashberg/are-new-york-rabbis-really-beseeching-mamdani
"‘I still have dough under my fingernails,’ Virginia bagel shop owner says","One man’s quest for the perfect bagel (or any at all) in his new home, miles from the Midwest.",https://www.jns.org/news/u-s-news/i-still-have-dough-under-my-fingernails-virginia-bagel-shop-owner-says,JNS,Bill Motchan,2026-08-13T20:25:00,2026-08-13 20:42:40.678879,https://www.jns.org/news/u-s-news/i-still-have-dough-under-my-fingernails-virginia-bagel-shop-owner-says
Mamdani says meeting with rabbis was ‘candid and productive’,"Plus, Palestinian students, faculty and alumni file a discrimination lawsuit against Columbia University. -- The post Mamdani says meeting with rabbis was ‘candid and productive’ appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/08/13/ny/mamdani-says-meeting-with-rabbis-was-candid-and-productive,JTA,New York Jewish Week Staff,2026-08-13T20:11:13,2026-08-13 20:42:30.001763,https://www.jta.org/?p=1906159
"Israeli strikes kill two in Gaza, medics say; IDF says Hamas militant targeted","Thursday's fatalities are the first since the U.S. pressed Israel to curb strikes. Last week, Israel's political leadership instructed the military not to carry out strikes in Gaza without the IDF chief's approval, with the exception of 'imminent danger'",https://www.haaretz.com/gaza/2026-08-13/ty-article/.premium/israeli-strikes-kill-two-in-gaza-medics-say-idf-says-hamas-militant-targeted/0000019f-fc55-df09-abff-ff77cc960000,Haaretz,Rawan Suleiman,2026-08-13T19:02:11,2026-08-13 19:58:09.328486,https://www.haaretz.com/gaza/2026-08-13/ty-article/.premium/israeli-strikes-kill-two-in-gaza-medics-say-idf-says-hamas-militant-targeted/0000019f-fc55-df09-abff-ff77cc960000
Ken Burns thinks America's complicated history is exactly what can unite it,"The documentary filmmaker tells Haaretz that Americans 'inherited a bloodless, heroic version of history.' In his new series 10 years in the making, he hopes to bring nuance to war and Washington, because 'nobody wants a superficial story'",https://www.haaretz.com/life/2026-08-13/ty-article-magazine/.premium/ken-burns-thinks-americas-complicated-history-is-exactly-what-can-unite-it/0000019f-eb8b-d569-a5ff-fbef2bd60000,Haaretz,Shany Littman,2026-08-13T19:17:36,2026-08-13 19:58:09.328443,https://www.haaretz.com/life/2026-08-13/ty-article-magazine/.premium/ken-burns-thinks-americas-complicated-history-is-exactly-what-can-unite-it/0000019f-eb8b-d569-a5ff-fbef2bd60000
"Federal judge dismisses Trump admin’s lawsuit alleging Harvard violated Jewish, Israeli students' rights","U.S. District Judge Richard Stearns wrote that, “without diminishing any concern arising from these occurrences,” the incidents cited in the complaint were “too isolated and episodic” to support a finding that institutionalized noncompliance persists at Harvard.",https://www.jns.org/news/u-s-news/federal-judge-dismisses-trump-admins-lawsuit-alleging-harvard-violated-jewish-israeli-students-rights,JNS,Jessica Russak-Hoffman,2026-08-13T19:19:17,2026-08-13 19:58:01.863398,https://www.jns.org/news/u-s-news/federal-judge-dismisses-trump-admins-lawsuit-alleging-harvard-violated-jewish-israeli-students-rights
"‘Trying to prevent next Mamdani,’ say Israeli vets slated to visit NYC campuses","“I’m seeing what’s going on in New York,” Stav Cohen, founder of the Israeli nonprofit Frontline Advocates, told JNS. “I fear for my speakers’ lives.”",https://www.jns.org/news/u-s-news/trying-to-prevent-next-mamdani-say-israeli-vets-slated-to-visit-nyc-campuses,JNS,Rikki Zagelbaum,2026-08-13T19:22:51,2026-08-13 19:58:01.863336,https://www.jns.org/news/u-s-news/trying-to-prevent-next-mamdani-say-israeli-vets-slated-to-visit-nyc-campuses
"Judge throws out Trump’s Harvard antisemitism lawsuit, citing lack of evidence","(JTA) — A federal judge threw out the Trump administration’s lawsuit that had accused Harvard University of having “turned a blind eye” to Jewish and Israeli students, ending for now the most high-profile campus antisemitism case in the legal arena. The judge, Richard Stearns, ruled Thursday that the government’s evidence for Harvard having committed Title... The post Judge throws out Trump&#8217;s Harvard antisemitism lawsuit, citing lack of evidence appeared first on The Forward .",https://forward.com/fast-forward/844940/judge-throws-out-trumps-harvard-antisemitism-lawsuit-citing-lack-of-evidence/,The Forward,Andrew Lapin,2026-08-13T19:06:35,2026-08-13 19:57:54.121293,https://forward.com/?p=844940
Apple pays $150k to settle federal antisemitism lawsuit,"(JTA) — Apple has agreed to pay $150,000 to settle a federal lawsuit alleging that the company failed to accommodate a Jewish employee’s observance of Shabbat, and later fired him after he complained of religious discrimination. The lawsuit, which was filed by the U.S. Equal Employment Opportunity Commission in September 2025, accused Apple of discriminating... The post Apple pays $150k to settle federal antisemitism lawsuit appeared first on The Forward .",https://forward.com/fast-forward/844928/apple-pays-150k-to-settle-federal-antisemitism-lawsuit/,The Forward,Grace Gilson,2026-08-13T19:12:59,2026-08-13 19:57:54.121244,https://forward.com/?p=844928
Trump just used journalists as human shields — Jewish ethics has thoughts about that,"Everyone has been talking about The Odyssey this summer. So much so that, apparently, the president of the United States felt the need to act out a famous piece of Greek mythology, namely the story of the Trojan horse. When an Iranian assassination threat in July seemed credible enough, the Secret Service spirited Trump off... The post Trump just used journalists as human shields — Jewish ethics has thoughts about that appeared first on The Forward .",https://forward.com/culture/844931/trump-civilians-decoy-air-force-one-human-shields/,The Forward,Mira Fox,2026-08-13T19:23:13,2026-08-13 19:57:54.121196,https://forward.com/?p=844931
Israeli restaurants are hiding their identity. New York magazine won’t say why,"I walked into Jerusalem Chicken restaurant because someone told me it served the best maqluba this side of Jerusalem — all within a few minutes of LAX. Outside, the well-lit sign said, “Palestinian Chicken Eatery,” which, because I’d seen the Curb Your Enthusiasm “Palestinian Chicken” episode about a dozen times, already had me smiling. Then... The post Israeli restaurants are hiding their identity. New York magazine won&#8217;t say why appeared first on The Forward .",https://forward.com/opinion/844883/new-york-magazine-feature-israeli-palestinian-restaurants/,The Forward,Rob Eshman,2026-08-13T19:54:20,2026-08-13 19:57:54.121139,https://forward.com/?p=844883
Production company employed by Likud publishes Netanyahu supporters' podcasts,"The NVP production firm began publishing podcasts by pro-government media personalities, as well as Netanyahu's brother, after an American company with unknown owners acquired most of its shares",https://www.haaretz.com/israel-news/elections/2026-08-13/ty-article/.premium/likud-linked-production-company-publishes-netanyahu-supporters-podcasts/0000019f-f705-d28e-a3df-f75501fb0000,Haaretz,Bar Peleg,2026-08-13T17:57:41,2026-08-13 19:03:45.339206,https://www.haaretz.com/israel-news/elections/2026-08-13/ty-article/.premium/likud-linked-production-company-publishes-netanyahu-supporters-podcasts/0000019f-f705-d28e-a3df-f75501fb0000
Gag order issued on investigation of missing Israeli mother and daughter in Vienna,"The order was requested by the Israel Police's anti-corruption and major crime unit. Rumors sent Bank of Jerusalem shares plunging. Police say the mother and daughter likely disappeared voluntarily, with no sign of a criminal incident",https://www.haaretz.com/world-news/2026-08-13/ty-article/.premium/gag-order-issued-in-probe-of-missing-israeli-mother-and-daughter-in-vienna/0000019f-fb8d-d07e-a5ff-ff8f523f0000,Haaretz,Josh Breiner,2026-08-13T18:10:42,2026-08-13 19:03:45.339177,https://www.haaretz.com/world-news/2026-08-13/ty-article/.premium/gag-order-issued-in-probe-of-missing-israeli-mother-and-daughter-in-vienna/0000019f-fb8d-d07e-a5ff-ff8f523f0000
Israel's largest political party isn't enabling the far right. It is the far right,Likud's transformation is Israel's transformation: the triumph of a deeply rooted right-wing ideology that dehumanizes Palestinians and will make sharing this land impossible for as long as both remain committed to Jewish supremacy,https://www.haaretz.com/israel-news/haaretz-today/2026-08-13/ty-article/.highlight/netanyahus-likud-is-no-longer-enabling-the-far-right-it-is-the-far-right/0000019f-fc40-d88f-abbf-fccd05930000,Haaretz,David Issacharoff,2026-08-13T18:22:10,2026-08-13 19:03:45.339139,https://www.haaretz.com/israel-news/haaretz-today/2026-08-13/ty-article/.highlight/netanyahus-likud-is-no-longer-enabling-the-far-right-it-is-the-far-right/0000019f-fc40-d88f-abbf-fccd05930000
"Social Media Fails to Curb Rising Antisemitism, With 80% of Reported Posts Still Online, New Study Finds","As antisemitic hatred surges across Europe&#8217;s digital spaces, more than 80 percent of reported anti-Jewish posts remain online, exposing major...",https://www.algemeiner.com/2026/08/13/social-media-fails-curb-rising-antisemitism-80-reported-posts-still-online-new-study-finds/,Algemeiner,Ailin Vilches Arguello,2026-08-13T17:58:04,2026-08-13 19:03:40.876433,https://www.algemeiner.com/?p=777740
Massachusetts Considers Forming Commission to Help Place Muslims in Government,"Massachusetts lawmakers are considering reviving legislation that would establish a state commission to represent the interests of Muslim state residents,...",https://www.algemeiner.com/2026/08/13/massachusetts-considers-forming-commission-help-place-muslims-government/,Algemeiner,Corey Walker,2026-08-13T18:22:31,2026-08-13 19:03:40.876394,https://www.algemeiner.com/?p=777677
Treasury settles with Wisconsin company over Italian subsidiary’s sales to Iran,"“U.S. companies should ensure their foreign subsidiaries implement effective, risk-based controls to mitigate any sanctions risks,” the department said.",https://www.jns.org/news/u-s-news/treasury-settles-with-wisconsin-company-over-italian-subsidiarys-sales-to-iran,JNS,Mike Wagenheim,2026-08-13T17:59:00,2026-08-13 19:03:38.515511,https://www.jns.org/news/u-s-news/treasury-settles-with-wisconsin-company-over-italian-subsidiarys-sales-to-iran
Gaslighting on steroids,The libels against Israel are all falling apart.,https://www.jns.org/opinion/column/melanie-phillips/gaslighting-on-steroids,JNS,Melanie Phillips,2026-08-13T18:05:00,2026-08-13 19:03:38.515479,https://www.jns.org/opinion/column/melanie-phillips/gaslighting-on-steroids
"US military launches multi-country, kamikaze drone force","The Pentagon said that the Task Force Falcon Strike will “employ one-way attack drones consisting of unmanned systems from above, on and below the sea operated by military support staff from the United States and regional partners.”",https://www.jns.org/news/u-s-news/us-military-launches-multi-country-kamikaze-drone-force,JNS,Andrew Bernard,2026-08-13T18:46:41,2026-08-13 19:03:38.515453,https://www.jns.org/news/u-s-news/us-military-launches-multi-country-kamikaze-drone-force
California state legislature to decide on six bills ‘critically important’ to Jews,"“It’s like a Yom Kippur question,” David Bocarsly of Jewish California told JNS. “In one hearing, we’re going to figure out ‘who shall live and who shall die.’”",https://www.jns.org/news/u-s-news/california-state-legislature-to-decide-on-six-bills-critically-important-to-jews,JNS,Aaron Bandler,2026-08-13T18:54:49,2026-08-13 19:03:38.515403,https://www.jns.org/news/u-s-news/california-state-legislature-to-decide-on-six-bills-critically-important-to-jews
A Bisl Torah — If They’re Not Ready,"The philosopher Maimonides explains that if someone asks you for forgiveness, you should be open to their heartfelt apology. But this isn’t always realistic. The post A Bisl Torah — If They’re Not Ready appeared first on Jewish Journal .",https://jewishjournal.com/judaism/a-bisl-torah/391180/if-theyre-not-ready/,Jewish Journal,Rabbi Nicole Guzik,2026-08-13T18:00:50,2026-08-13 19:03:36.357947,https://jewishjournal.com/?p=391180
Evolution is the Goal of Textual Study,[&#8230;] The post Evolution is the Goal of Textual Study appeared first on Jewish Journal .,https://jewishjournal.com/spiritual/poetry/391183/evolution-is-the-goal-of-textual-study/,Jewish Journal,Gershon Hepner,2026-08-13T18:19:41,2026-08-13 19:03:36.357899,https://jewishjournal.com/?p=391183
Apple pays $150k to settle federal antisemitism lawsuit,Employee turned to the courts after manager insisted he work on the Sabbath. -- The post Apple pays $150k to settle federal antisemitism lawsuit appeared first on Jewish Telegraphic Agency .,https://www.jta.org/2026/08/13/united-states/apple-pays-150k-to-settle-federal-antisemitism-lawsuit,JTA,Grace Gilson,2026-08-13T18:33:14,2026-08-13 19:03:28.582514,https://www.jta.org/?p=1906143
"Judge throws out Trump’s Harvard antisemitism lawsuit, citing lack of evidence","The administration was seeking to hold the school liable for civil rights violations. -- The post Judge throws out Trump’s Harvard antisemitism lawsuit, citing lack of evidence appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2026/08/13/united-states/judge-throws-out-trumps-harvard-antisemitism-lawsuit-citing-lack-of-evidence,JTA,Andrew Lapin,2026-08-13T19:00:55,2026-08-13 19:03:28.582470,https://www.jta.org/?p=1906144
TORAH | Our sages implore us to steer away from wanton cruelty,"The Torah column is supported by a generous donation from Eve Gordon-Ramek in memory of Kenneth Gordon. ShoftimDeuteronomy 16:18-21:9 Many years ago, a friend shared a little story I never [&#8230;]",https://jweekly.com/2026/08/13/our-sages-implore-us-to-steer-away-from-wanton-cruelty/,J. Weekly,Rabbi Shana Chandler Leon,2026-08-13T15:00:00,2026-08-13 19:03:23.572000,https://jweekly.com/?p=309771
"Israeli girl gets surgery at Stanford, as well as a ritual name change","Ilia Korguzalov stood on the bimah at Saratoga’s Congregation Beth David on Aug. 8, holding his 6-year-old daughter in his arms.&#160; Lina Korguzalov had her long blond hair in a [&#8230;]",https://jweekly.com/2026/08/13/israeli-girl-gets-surgery-at-stanford-as-well-as-a-ritual-name-change/,J. Weekly,Sue Fishkoff,2026-08-13T18:25:46,2026-08-13 19:03:23.571949,https://jweekly.com/?p=309744
"Israel continues to violate top court ruling, barring Red Cross visits to jailed Palestinians","Two months after the High Court judges unanimously ruled that the state must reinstate the organization's visits to security prisoners, Israel has not done so. The Association for Civil Rights described the situation as contempt of court",https://www.haaretz.com/israel-news/israel-security/2026-08-13/ty-article/.premium/two-months-after-court-ruling-israel-still-bars-red-cross-visits-to-prisons/0000019f-fb34-dc99-a3df-fbf4842e0000,Haaretz,Chen Maanit,2026-08-13T17:11:25,2026-08-13 17:57:25.015144,https://www.haaretz.com/israel-news/israel-security/2026-08-13/ty-article/.premium/two-months-after-court-ruling-israel-still-bars-red-cross-visits-to-prisons/0000019f-fb34-dc99-a3df-fbf4842e0000
Judge dismisses Trump administration lawsuit alleging Harvard failed to protect Jewish students,"The federal judge dismissed the lawsuit against the university, saying the alleged incidents were 'too isolated and episodic' to support a claim of ongoing civil rights violations against Jewish and Israeli students",https://www.haaretz.com/us-news/2026-08-13/ty-article/trump-admin-lawsuit-alleging-harvard-failed-to-protect-jewish-students-dismissed/0000019f-fbf8-d337-a7df-fffccf040000,Haaretz,Reuters,2026-08-13T17:22:00,2026-08-13 17:57:25.015120,https://www.haaretz.com/us-news/2026-08-13/ty-article/trump-admin-lawsuit-alleging-harvard-failed-to-protect-jewish-students-dismissed/0000019f-fbf8-d337-a7df-fffccf040000
