title,description,link,source,author,published,scraped_at,guid
Bernie Sanders ‘absolutely’ sticking by US Senate candidate after Nazi tattoo revelation,"Progressive Jewish senator says Maine's Graham Platner went through 'dark period in his life,' hits out at media for asking about the SS tattoo that has since been altered The post Bernie Sanders &#8216;absolutely&#8217; sticking by US Senate candidate after Nazi tattoo revelation appeared first on The Times of Israel .",https://www.timesofisrael.com/bernie-sanders-absolutely-sticking-by-us-senate-candidate-after-nazi-tattoo-revelation/,Times of Israel,,2025-10-24T03:49:51,2025-10-24 04:10:54.531821,https://www.timesofisrael.com/?p=3672628
"While foreign forces compete for Gaza predominance, Hamas is reviving its regime","Even before the first stage of the Trump plan is completed, a political situation is developing in the Gaza Strip that offers a cautionary tale from the past experience in Afghanistan: without proper planning, international forces fail to achieve stability. Beyond Israel, El-Sisi and Egypt are unhappy about the potential for Turkish involvement",https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/while-foreign-forces-compete-for-gaza-predominance-hamas-is-reviving-its-regime/0000019a-1377-d77b-a3ff-37f764a30000,Haaretz,Zvi Bar'el,2025-10-24T02:59:28,2025-10-24 03:22:26.747144,https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/while-foreign-forces-compete-for-gaza-predominance-hamas-is-reviving-its-regime/0000019a-1377-d77b-a3ff-37f764a30000
Even the Americans are now wondering: Is King Bibi playing a double game?,"America, Qatar, Turkey and the Europeans have united to protect the Gaza cease-fire from Netanyahu ■ After the protest movement and the judiciary, Israel's media may be the next target of government investigations",https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/even-the-americans-are-now-wondering-is-king-bibi-playing-a-double-game/0000019a-1246-d1c4-a99f-73f629e90000,Haaretz,Yossi Verter,2025-10-24T03:00:18,2025-10-24 03:22:26.747104,https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/even-the-americans-are-now-wondering-is-king-bibi-playing-a-double-game/0000019a-1246-d1c4-a99f-73f629e90000
'We need to talk to soldiers about what they went through. It's a different type of lifesaving',"With the war now over, the IDF's Medical Corps is taking pride in a major improvement in casualty evacuation and saving lives, as well as a greater focus on mental health during the conflict. However, as the Chief Medical Officer says in an interview, they must now confront the symptoms that not everyone is seeing yet",https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/we-need-to-talk-to-soldiers-about-what-they-went-through-a-different-type-of-lifesaving/0000019a-1293-d2fc-a79a-9ed7819f0000,Haaretz,Amos Harel,2025-10-24T03:00:43,2025-10-24 03:22:26.747055,https://www.haaretz.com/israel-news/2025-10-24/ty-article/.premium/we-need-to-talk-to-soldiers-about-what-they-went-through-a-different-type-of-lifesaving/0000019a-1293-d2fc-a79a-9ed7819f0000
Trump downplays efforts by some Israeli lawmakers to annex West Bank,,https://www.haaretz.com/israel-news/2025-10-24/ty-article-live/trump-downplays-efforts-by-some-israeli-lawmakers-to-annex-west-bank/0000019a-13f6-d1c4-a99f-73f663570000,Haaretz,Haaretz,2025-10-24T02:12:16,2025-10-24 02:35:55.502544,https://www.haaretz.com/israel-news/2025-10-24/ty-article-live/trump-downplays-efforts-by-some-israeli-lawmakers-to-annex-west-bank/0000019a-13f6-d1c4-a99f-73f663570000
"‘You could tell he was a shepherd of others,’ Hawley says of late OU leader, Rabbi Moshe Hauer","The senator told JNS that the rabbi was “very substantive, but the depth of his personal friendship and his commitment to people was remarkable.” The post ‘You could tell he was a shepherd of others,’ Hawley says of late OU leader, Rabbi Moshe Hauer appeared first on JNS.org .",https://www.jns.org/you-could-tell-he-was-a-shepherd-of-others-hawley-says-of-late-ou-leader-rabbi-moshe-hauer/,JNS,Rikki Zagelbaum,2025-10-24T02:20:38,2025-10-24 02:35:48.274772,https://www.jns.org/?p=598489
Israeli officials said to tell Vance that Hamas can reach 10 of 13 remaining dead hostages,"US vice president reportedly shown IDF intelligence assessment on Gaza; Herzi Halevi, who led military on Oct. 7, attends rally calling for rest of the slain captives to be returned The post Israeli officials said to tell Vance that Hamas can reach 10 of 13 remaining dead hostages appeared first on The Times of Israel .",https://www.timesofisrael.com/israeli-officials-said-to-tell-vance-that-hamas-can-reach-10-of-13-remaining-dead-hostages/,Times of Israel,,2025-10-24T01:41:32,2025-10-24 02:35:43.941390,https://www.timesofisrael.com/?p=3672613
Lebanese health ministry reports 4 killed in series of Israeli airstrikes,"IDF earlier confirmed carrying out a strike on a Hezbollah weapons depot * Announcing Cuomo endorsement, NYC Mayor Eric Adams says Mamdani doesn’t care about Jews The post Lebanese health ministry reports 4 killed in series of Israeli airstrikes appeared first on The Times of Israel .",https://www.timesofisrael.com/liveblog-october-24-2025/,Times of Israel,,2025-10-24T02:24:38,2025-10-24 02:35:43.941337,https://www.timesofisrael.com/?p=3672623
"Even after October 7, this top peace expert believes religion will solve the Israeli-Palestinian conflict","Prof. Marc Gopin, a world-renowned peace expert is convinced that reconciliation is possible here too – but the Israeli left will have to challenge some of its core assumptions. Civilizations that once slaughtered each other have made peace – Jews and Muslims are no different, he says",https://www.haaretz.com/israel-news/2025-10-24/ty-article-magazine/.highlight/this-top-peace-expert-believes-religion-will-solve-the-israeli-palestinian-conflict/0000019a-1273-d2fc-a79a-9e7790540000,Haaretz,Gid'on Lev,2025-10-23T23:36:39,2025-10-24 00:32:48.675863,https://www.haaretz.com/israel-news/2025-10-24/ty-article-magazine/.highlight/this-top-peace-expert-believes-religion-will-solve-the-israeli-palestinian-conflict/0000019a-1273-d2fc-a79a-9e7790540000
Rabbis of LA | Rabbi Daniel Levine Wants to Have a ‘Civil Dialogue‘,"On his YouTube show, the 32-year-old San Diego native and professor at UC Irvine practices what he preaches. The post Rabbis of LA | Rabbi Daniel Levine Wants to Have a ‘Civil Dialogue‘ appeared first on Jewish Journal .",https://jewishjournal.com/community/rabbis-of-la/384542/rabbi-daniel-levine-wants-to-have-a-civil-dialogue/,Jewish Journal,Ari L. Noonan,2025-10-23T23:12:21,2025-10-24 00:32:38.974146,https://jewishjournal.com/?p=384542
"Parents: For the Love of G-d, Make a Jewish Choice in 5786","We believe it is imperative that individual Jews with young children start thinking much more seriously about how to incorporate Jewish choice into their lived experience. The post Parents: For the Love of G-d, Make a Jewish Choice in 5786 appeared first on Jewish Journal .",https://jewishjournal.com/commentary/opinion/384544/parents-for-the-love-of-g-d-make-a-jewish-choice-in-5786/,Jewish Journal,Addie Goodman and Roberta Rosenthal Kwall,2025-10-23T23:42:43,2025-10-24 00:32:38.974097,https://jewishjournal.com/?p=384544
How many American Jews are anti-Zionists?,"Jewish pollsters say anti-Zionism is likely marginal in the US Jewish community, although exact figure is unclear because of difficulties in polling and confusion about the term The post How many American Jews are anti-Zionists? appeared first on The Times of Israel .",https://www.timesofisrael.com/how-many-american-jews-are-anti-zionists/,Times of Israel,,2025-10-23T23:36:10,2025-10-24 00:32:36.737999,https://www.timesofisrael.com/?p=3671700
Synagogue in Ukraine’s Kherson hit by missile; rabbi reportedly left moments earlier to affix mezuzah,"Rabbi Yosef Yitzchak Wolff vows to 'strengthen the community and rebuild' the shul after sanctuary 'completely destroyed,' cites 'clear moment' of divine supervision as no one hurt The post Synagogue in Ukraine&#8217;s Kherson hit by missile; rabbi reportedly left moments earlier to affix mezuzah appeared first on The Times of Israel .",https://www.timesofisrael.com/synagogue-in-ukraines-kherson-hit-by-missile-rabbi-reportedly-left-moments-earlier-to-affix-mezuzah/,Times of Israel,,2025-10-24T00:26:21,2025-10-24 00:32:36.737953,https://www.timesofisrael.com/?post_type=liveblog_entry&p=3672600
"Turkey-Qatar Partnership Grows While Hamas Refuses to Disarm, Raising Alarm Bells Over Gaza’s Future","As Qatar and Turkey further expand their relationship, concerns are mounting that their growing influence in Gaza could bolster Hamas...",https://www.algemeiner.com/2025/10/23/turkey-qatar-partnership-grows-hamas-refuses-disarm-raising-alarm-bells-gazas-future/,Algemeiner,Ailin Vilches Arguello,2025-10-23T22:39:16,2025-10-23 23:08:59.177856,https://www.algemeiner.com/?p=756053
"Oct.7 Anniversary, Pico-Robertson Cleanup, AJU Seeks Video Submissions","Notable people and events in the Jewish LA community. The post Oct.7 Anniversary, Pico-Robertson Cleanup, AJU Seeks Video Submissions appeared first on Jewish Journal .",https://jewishjournal.com/events/movers-shakers/384532/oct-7-anniversary-pico-robertson-cleanup-aju-seeks-video-submissions/,Jewish Journal,Jewish Journal Staff,2025-10-23T22:39:22,2025-10-23 23:08:54.610892,https://jewishjournal.com/?p=384532
A Little Rest – A poem for Parsha Noach,I spent two hours watching the news on October 12th The post A Little Rest &#8211; A poem for Parsha Noach appeared first on Jewish Journal .,https://jewishjournal.com/judaism/384456/a-little-rest-a-poem-for-parsha-noach/,Jewish Journal,Rick Lupert,2025-10-23T23:00:41,2025-10-23 23:08:54.610858,https://jewishjournal.com/?p=384456
The Hunter,We must not become Nimrods. The post The Hunter appeared first on Jewish Journal .,https://jewishjournal.com/judaism/384539/the-hunter/,Jewish Journal,Chaim Steinmetz,2025-10-23T23:05:39,2025-10-23 23:08:54.610818,https://jewishjournal.com/?p=384539
Trump says ‘Israel not going to do anything with the West Bank’ as US fumes over annexation vote,"'The Israelis can't treat us like Joe Biden,' administration official tells ToI, day after Knesset advanced preliminary legislation to annex parts of West Bank while Vance was visiting The post Trump says ‘Israel not going to do anything with the West Bank’ as US fumes over annexation vote appeared first on The Times of Israel .",https://www.timesofisrael.com/trump-says-israel-not-going-to-do-anything-with-the-west-bank-as-us-fumes-over-annexation-vote/,Times of Israel,,2025-10-23T22:21:15,2025-10-23 23:08:51.662689,https://www.timesofisrael.com/?p=3672522
Are you a Good Witch or a Bad Witch? Or a Jewitch?,"When I was a little girl, I played Witch all the time. I was The Grande Madame — the Queen of all the Witches. I even wrote spooky musicals for the neighborhood kids. We set up lawn chairs in my friend Susie&#8217;s backyard in Queens, and made our parents watch. If I had been more... The post Are you a Good Witch or a Bad Witch? Or a Jewitch? appeared first on The Forward .",https://forward.com/culture/778165/jewish-witch-hooked-nose-shabbat/,The Forward,Lisa Mayer,2025-10-23T22:54:48,2025-10-23 23:08:49.528983,https://forward.com/?p=778165
NYC mayoral candidates clash over Jewish safety — again — on debate stage,"Plus, Mamdani addresses Hasidic voters in a Yiddish letter -- The post NYC mayoral candidates clash over Jewish safety — again — on debate stage appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/23/politics/nyc-mayoral-candidates-clash-over-jewish-safety-again-on-debate-stage,JTA,New York Jewish Week Staff,2025-10-23T14:20:54,2025-10-23 23:08:46.982681,https://www.jta.org/?p=1891199
"Trump nominee for Kuwait ambassador, grilled at confirmation hearing, loses support over Israel views","Amer Ghalib, the Yemen-born mayor of Muslim-majority Hamtramck, Michigan, endorsed Trump for president. -- The post Trump nominee for Kuwait ambassador, grilled at confirmation hearing, loses support over Israel views appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/23/politics/trump-nominee-for-kuwait-ambassador-grilled-at-confirmation-hearing-loses-support-over-israel-views,JTA,Andrew Lapin,2025-10-23T22:25:45,2025-10-23 23:08:46.982622,https://www.jta.org/?p=1891247
Major Body of University Professors Targets Antisemitism Prevention Policies at University of Pennsylvania,"The American Association of University Professors (AAUP), the largest and oldest US organization for defending faculty rights, is picking a...",https://www.algemeiner.com/2025/10/23/major-body-university-professors-targets-antisemitism-prevention-policies-university-pennsylvania/,Algemeiner,Dion J. Pierre,2025-10-23T21:36:12,2025-10-23 22:11:57.872864,https://www.algemeiner.com/?p=755994
Trump pardons crypto billionaire who violated Iran sanctions,"“They said that what he did is not even a crime,” the U.S. president said. “That he was persecuted by the Biden administration, and so I gave him a pardon.” The post Trump pardons crypto billionaire who violated Iran sanctions appeared first on JNS.org .",https://www.jns.org/trump-pardons-crypto-billionaire-who-violated-iran-sanctions/,JNS,,2025-10-23T21:10:43,2025-10-23 22:11:55.606651,https://www.jns.org/?p=598480
US identifies about $9 billion in Iranian shadow banking in 2024,"""Identifying Iran's complex financial lifelines and shadow networks is an essential part of cutting off the funding for their military, weapons programs and terrorist proxies,"" per the U.S. Treasury Department. The post US identifies about $9 billion in Iranian shadow banking in 2024 appeared first on JNS.org .",https://www.jns.org/us-identifies-about-9-billion-in-iranian-shadow-banking-in-2024/,JNS,,2025-10-23T21:29:18,2025-10-23 22:11:55.606600,https://www.jns.org/?p=598483
A Moment in Time: “Going Out on a Limb”,[&#8230;] The post A Moment in Time: “Going Out on a Limb” appeared first on Jewish Journal .,https://jewishjournal.com/commentary/blogs/384515/a-moment-in-time-going-out-on-a-limb/,Jewish Journal,Rabbi Zach Shapiro,2025-10-23T21:39:59,2025-10-23 22:11:53.127351,https://jewishjournal.com/?p=384515
God-intoxicated and Benedicted,[&#8230;] The post God-intoxicated and Benedicted appeared first on Jewish Journal .,https://jewishjournal.com/spiritual/poetry/384527/god-intoxicated-and-benedicted/,Jewish Journal,Gershon Hepner,2025-10-23T21:57:24,2025-10-23 22:11:53.127315,https://jewishjournal.com/?p=384527
Table for Five: Noach,Covenant With Humanity The post Table for Five: Noach appeared first on Jewish Journal .,https://jewishjournal.com/judaism/384530/noach/,Jewish Journal,Salvador Litvak,2025-10-23T22:09:10,2025-10-23 22:11:53.127282,https://jewishjournal.com/?p=384530
My Jewish studies students aren’t talking about Israel or antisemitism. They told me why.,"(JTA) — I first noticed something was off on the first day of class. I had given my students in my “Sociology of American Jewish life” course at Tulane University blank index cards, asking them to write five words they associate with American Jews. The word antisemitism didn&#8217;t appear once, and neither did Israel. Last... The post My Jewish studies students aren’t talking about Israel or antisemitism. They told me why. appeared first on The Forward .",https://forward.com/opinion/777463/my-jewish-studies-students-arent-talking-about-israel-or-antisemitism-they-told-me-why/,The Forward,Ilana M. Horwitz,2025-10-23T22:06:55,2025-10-23 22:11:47.795031,https://forward.com/?p=777463
Haaretz Cartoon,,https://www.haaretz.com/opinion/daily-cartoon/2025-10-23/ty-article-opinion/haaretz-cartoon/0000019a-12b2-d582-a39e-5af6b1e80000,Haaretz,Eran Wolkowski,2025-10-23T20:13:26,2025-10-23 21:09:28.751392,https://www.haaretz.com/opinion/daily-cartoon/2025-10-23/ty-article-opinion/haaretz-cartoon/0000019a-12b2-d582-a39e-5af6b1e80000
Cuomo's best debate yet only proves why his Israel-centered anti-Mamdani campaign is a losing formula,"In the New York mayoral race, Zohran Mamdani's views are not fringe. He is articulating what many Americans already believe. So when his critics attack him on Israel, they are out of touch, to say the least",https://www.haaretz.com/israel-news/haaretz-today/2025-10-23/ty-article/.premium/cuomos-best-debate-proves-why-his-israel-focused-anti-mamdani-campaign-is-a-losing-bet/0000019a-11e5-d2fc-a79a-9ff7125e0000,Haaretz,Etan Nechin,2025-10-23T20:13:40,2025-10-23 21:09:28.751350,https://www.haaretz.com/israel-news/haaretz-today/2025-10-23/ty-article/.premium/cuomos-best-debate-proves-why-his-israel-focused-anti-mamdani-campaign-is-a-losing-bet/0000019a-11e5-d2fc-a79a-9ff7125e0000
"Even if the West Bank is annexed in practice, Israel should not enshrine its 60-year-old sin in law","Israeli control of the West Bank is the darkest curse hanging over the nation. Without efforts to establish a Palestinian state, Israel won't recover from the calamities that have befallen it under the current government",https://www.haaretz.com/opinion/editorial/2025-10-23/ty-article-opinion/israel-can-not-enshrine-its-sin-in-law-even-if-the-west-bank-is-annexed-in-practice/0000019a-11fa-d77b-a3ff-37fb39230000,Haaretz,Haaretz Editorial,2025-10-23T20:19:33,2025-10-23 21:09:28.751319,https://www.haaretz.com/opinion/editorial/2025-10-23/ty-article-opinion/israel-can-not-enshrine-its-sin-in-law-even-if-the-west-bank-is-annexed-in-practice/0000019a-11fa-d77b-a3ff-37fb39230000
Cuomo faces backlash in New York mayoral race after 'racist' attack on rival Mamdani,"Former Governor accused of 'making light of 9/11 and stoking hatred' in remarks aimed at Democratic frontrunner Zohran Mamdani, who hopes to become New York's first Muslim mayor",https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/cuomo-faces-backlash-in-new-york-mayoral-race-after-racist-attack-on-rival-mamdani/0000019a-12c4-d77b-a3ff-37e554370000,Haaretz,Etan Nechin,2025-10-23T20:42:40,2025-10-23 21:09:28.751286,https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/cuomo-faces-backlash-in-new-york-mayoral-race-after-racist-attack-on-rival-mamdani/0000019a-12c4-d77b-a3ff-37e554370000
The IDF can't 'protect' Palestinians from settler attacks. Settlers are IDF auxillaries,"'The army stood by,' write journalists who see themselves as opponents of the occupation, saying the IDF 'has the legal and moral duty to protect Palestinians,' but the army cannot protect those whom it is oppressing",https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/the-idf-cant-protect-palestinians-from-settler-attacks-settlers-are-idf-auxillaries/0000019a-11d1-d77b-a3ff-37f18b840000,Haaretz,Hanin Majadli,2025-10-23T20:52:06,2025-10-23 21:09:28.751250,https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/the-idf-cant-protect-palestinians-from-settler-attacks-settlers-are-idf-auxillaries/0000019a-11d1-d77b-a3ff-37f18b840000
"To the U.S., Israel is a toddler playing at legislation","What is happening before our very eyes could be viewed as an expansion of the Oslo Accords, but with a twist that would make former Prime Minister Yitzhak Rabin turn over in his grave and former Defense Minister Moshe Dayan gouge out his other eye",https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/to-the-u-s-israel-is-a-toddler-playing-at-legislation/0000019a-128d-d1c4-a99f-73bf6d6d0000,Haaretz,Carolina Landsmann,2025-10-23T20:53:22,2025-10-23 21:09:28.751211,https://www.haaretz.com/opinion/2025-10-23/ty-article-opinion/.premium/to-the-u-s-israel-is-a-toddler-playing-at-legislation/0000019a-128d-d1c4-a99f-73bf6d6d0000
"Vance, Netanyahu Blast Israeli Bill Applying Sovereignty to West Bank as Trump Warns of Risk to US Support",US Vice President JD Vance on Thursday sharply criticized the Israeli parliament&#8217;s preliminary vote to extend its laws to parts...,https://www.algemeiner.com/2025/10/23/vance-netanyahu-blast-israeli-bill-applying-sovereignty-west-bank-trump-warns-risk-us-support/,Algemeiner,Corey Walker,2025-10-23T20:28:07,2025-10-23 21:09:22.807117,https://www.algemeiner.com/?p=756015
"Weeks into school year, some Haredi girls still at home due to discrimination","For almost two months, entrenched bias against Israelis of Sephardic origin has left some ultra-Orthodox students without a place to study The post Weeks into school year, some Haredi girls still at home due to discrimination appeared first on The Times of Israel .",https://www.timesofisrael.com/weeks-into-school-year-some-haredi-girls-still-at-home-due-to-discrimination/,Times of Israel,,2025-10-23T20:06:25,2025-10-23 21:09:14.697021,https://www.timesofisrael.com/?p=3672467
An Israeli restaurant chain said it closed due to boycotts. Protesters are celebrating.,"The owner of a vegan kosher food chain in Washington, D.C., said boycotts that targeted his business for its ties to Israel led to the permanent closure this month of his last two restaurants. This development is the latest chapter in an ongoing wave of vandalism and boycotts aimed at Israeli and kosher restaurants, which... The post An Israeli restaurant chain said it closed due to boycotts. Protesters are celebrating. appeared first on The Forward .",https://forward.com/news/778207/shouk-boycott-bds-israel-gaza-vegan-kosher-dc/,The Forward,Hannah Feuer,2025-10-23T20:18:32,2025-10-23 21:09:12.540315,https://forward.com/?p=778207
Bernie Sanders downplays Graham Platner’s Nazi tattoo: ‘There might be one or two more important issues’,"(JTA) — After Graham Platner, the progressive Senate hopeful running in Maine’s Democratic primary, revealed this week that he had had a Nazi-inspired tattoo on his chest for nearly two decades, several of his allies on the left cut him loose. One who hasn’t: Vermont&#8217;s Jewish senator, Bernie Sanders. “I’m not overly impressed by a... The post Bernie Sanders downplays Graham Platner’s Nazi tattoo: ‘There might be one or two more important issues’ appeared first on The Forward .",https://forward.com/fast-forward/778222/bernie-sanders-downplays-graham-platners-nazi-tattoo-there-might-be-one-or-two-more-important-issues/,The Forward,Andrew Lapin,2025-10-23T20:28:00,2025-10-23 21:09:12.540265,https://forward.com/?p=778222
Their anti-Mamdani letter makes it clear: Rabbis face pressure that fractures us all,"""The very leaders tasked with holding the Jewish people together are, yet again, being torn apart."" -- The post Their anti-Mamdani letter makes it clear: Rabbis face pressure that fractures us all appeared first on Jewish Telegraphic Agency .",https://www.jta.org/2025/10/23/ideas/their-anti-mamdani-letter-makes-it-clear-rabbis-face-pressure-that-fractures-us-all,JTA,Rabbi Shira Koch Epstein,2025-10-23T20:56:27,2025-10-23 21:09:09.761857,https://www.jta.org/?p=1891221
U.S. mulls Gaza aid plan that would replace controversial GHF operation,"The 'operational backbone' of the proposal would be a so-called 'Gaza Humanitarian Belt' – 12-16 humanitarian hubs positioned along the line to which Israeli forces have withdrawn within Gaza. However, one senior aid official said the hubs 'are very concerning as they resemble GHF sites'",https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/u-s-mulls-gaza-aid-plan-that-would-replace-controversial-ghf-operation/0000019a-1244-d1c4-a99f-73f6dc490000,Haaretz,Reuters,2025-10-23T19:05:50,2025-10-23 20:10:13.574788,https://www.haaretz.com/us-news/2025-10-23/ty-article/.premium/u-s-mulls-gaza-aid-plan-that-would-replace-controversial-ghf-operation/0000019a-1244-d1c4-a99f-73f6dc490000
